,Tair,Tset,PMV,Heating,Reward,Occ,Loss,Epsilon
0,7.082887298688417,17.060606060606062,-3.6466930187181963,0.0,1.0,0.0,48989728.0,0.0
1,7.086892321552718,17.060606060606062,-3.650172276609294,0.0,1.0,0.0,84267216.0,0.0
2,7.099071925962292,17.060606060606062,-3.651367156774423,0.0,1.0,0.0,44762.625,0.0
3,7.11419937903255,17.060606060606062,-3.651017760818291,0.0,1.0,0.0,39629520.0,0.0
4,7.130398324773278,17.060606060606062,-3.6499989335410112,0.0,1.0,0.0,1148551.5,0.0
5,7.14785997508197,17.060606060606062,-3.648636207072876,0.0,1.0,0.0,546105.875,0.0
6,7.151906487558825,16.303030303030305,-3.6469021143821956,0.0,1.0,0.0,919074.6875,0.0
7,7.141579816666307,16.303030303030305,-3.647482558618741,0.0,1.0,0.0,9310190.0,0.0
8,7.123687582599289,16.303030303030305,-3.6501743923493413,0.0,1.0,0.0,1682544.25,0.0
9,7.103961337366319,16.303030303030305,-3.65407820478739,0.0,1.0,0.0,11818631.0,0.0
10,7.084601105795151,16.303030303030305,-3.6583504196478844,0.0,1.0,0.0,1223234.75,0.0
11,7.06558035138117,17.060606060606062,-3.6626156140950945,0.0,1.0,0.0,2961694.25,0.0
12,7.045713000255477,17.060606060606062,-3.6668680022667153,0.0,1.0,0.0,90978.71875,0.0
13,7.024752226496388,17.060606060606062,-3.6712415947055037,0.0,1.0,0.0,5474813.5,0.0
14,7.003119445788274,17.060606060606062,-3.6757997263489215,0.0,1.0,0.0,3913648.0,0.0
15,6.98123312222033,16.606060606060606,-3.6804770262158026,0.0,1.0,0.0,33741624.0,0.0
16,6.959289238354574,16.606060606060606,-3.6852169846144984,0.0,1.0,0.0,44325176.0,0.0
17,6.937310008675481,16.606060606060606,-3.6899814452968176,0.0,1.0,0.0,787223.75,0.0
18,6.916844851019967,16.606060606060606,-3.6947690419535366,0.0,1.0,0.0,6646472.0,0.0
19,6.897969737021317,16.505050505050505,-3.6993108055387,0.0,1.0,0.0,16393.078125,0.0
20,6.879956005785488,16.505050505050505,-3.703588247870622,0.0,1.0,0.0,1568549.375,0.0
21,6.862210508540734,16.505050505050505,-3.707694290820925,0.0,1.0,0.0,1394249.5,0.0
22,6.844519510970067,16.505050505050505,-3.711717127870242,0.0,1.0,0.0,4850130.0,0.0
23,6.826900805197144,16.505050505050505,-3.715695021937095,0.0,1.0,0.0,952742.5,0.0
24,6.806776995739781,16.505050505050505,-3.7196272121958,0.0,1.0,0.0,34742828.0,0.0
25,6.784067827299993,16.505050505050505,-3.724016316152393,0.0,1.0,0.0,2521402.0,0.0
26,6.760032327590432,16.505050505050505,-3.7288086577830675,0.0,1.0,0.0,4193543.75,0.0
27,6.735676535630988,16.505050505050505,-3.733837691307946,0.0,1.0,0.0,6838689.0,0.0
28,6.711364086115809,16.505050505050505,-3.738957050558892,0.0,1.0,0.0,6742369.0,0.0
29,6.687069888091098,16.505050505050505,-3.7441004721895492,0.0,1.0,0.0,43318680.0,0.0
30,6.662337253686956,16.505050505050505,-3.749271049031994,0.0,1.0,0.0,8523430.0,0.0
31,6.637131760635076,16.505050505050505,-3.754541729537458,0.0,1.0,0.0,37070.515625,0.0
32,6.611663214744366,16.505050505050505,-3.759916322648201,0.0,1.0,0.0,24067.5625,0.0
33,6.586101816068003,17.86868686868687,-3.765363177857828,0.0,1.0,0.0,830760.9375,0.0
34,6.560515603934727,17.86868686868687,-3.7708594206071826,0.0,1.0,0.0,868986.1875,0.0
35,6.53490332353288,17.86868686868687,-3.7763899545828266,0.0,1.0,0.0,1126407.625,0.0
36,6.515377776662413,17.86868686868687,-3.7819562521011685,0.0,1.0,0.0,4968292.0,0.0
37,6.501995980166238,17.86868686868687,-3.786365513665968,0.0,1.0,0.0,64820260.0,0.0
38,6.491793165333984,17.86868686868687,-3.7897749933897042,0.0,1.0,0.0,467429.59375,0.0
39,6.482507702936982,17.86868686868687,-3.7926020745886637,0.0,1.0,0.0,9931.125,0.0
40,6.473372421672311,17.86868686868687,-3.7951802517490854,0.0,1.0,0.0,1084821.375,0.0
41,6.464482167634188,17.86868686868687,-3.7976573450559092,0.0,1.0,0.0,11015.9140625,0.0
42,6.459959678371969,17.86868686868687,-3.800041069777853,0.0,1.0,0.0,891484.5625,0.0
43,6.460201302944209,17.86868686868687,-3.8016358022566785,0.0,1.0,0.0,11863874.0,0.0
44,6.463084273488876,17.86868686868687,-3.802469582679423,0.0,1.0,0.0,2799144.25,0.0
45,6.467073234481941,17.86868686868687,-3.802808010480816,0.0,1.0,0.0,551339.0,0.0
46,6.471470665437591,17.86868686868687,-3.802894529899199,0.0,1.0,0.0,2147571.75,0.0
47,6.476390078488543,17.86868686868687,-3.802839145869756,0.0,1.0,0.0,545945.9375,0.0
48,6.478160833193217,17.86868686868687,-3.802641056212588,0.0,1.0,0.0,244591.78125,0.0
49,6.476593374113201,17.86868686868687,-3.802933048133139,0.0,1.0,0.0,978514.1875,0.0
50,6.474456437579763,17.86868686868687,-3.8036918168097307,0.0,1.0,0.0,6027110.0,0.0
51,6.475092014150005,17.86868686868687,-3.804246586253531,0.0,1.0,0.0,16161738.0,0.0
52,6.479537139481364,16.353535353535353,-3.803957019182732,0.0,1.0,0.0,1655667.75,0.0
53,6.487639844497261,16.353535353535353,-3.802916956714921,0.0,1.0,0.0,39287756.0,0.0
54,6.497057747291045,16.353535353535353,-3.801011435252046,0.0,1.0,0.0,8044216.0,0.0
55,6.50727644317453,16.353535353535353,-3.798757325713013,0.0,1.0,0.0,4619644.5,0.0
56,6.518635430545134,16.353535353535353,-3.796143189567893,0.0,1.0,0.0,21730.9609375,0.0
57,6.533183353380407,16.353535353535353,-3.7932372278226607,0.0,1.0,0.0,9625256.0,0.0
58,6.551914726438567,17.464646464646464,-3.7892691845058457,0.0,1.0,0.0,12225126.0,0.0
59,6.57470172654553,17.464646464646464,-3.7844318430855286,0.0,1.0,0.0,2660829.5,0.0
60,6.602595965288932,16.353535353535353,-3.778667720962447,0.0,1.0,0.0,1611616.375,0.0
61,6.635374471825917,16.353535353535353,-3.771869910239611,0.0,1.0,0.0,597985.1875,0.0
62,6.672095337121654,16.353535353535353,-3.763999427121557,0.0,1.0,0.0,25430.1875,0.0
63,6.711562971995152,16.505050505050505,-3.7553356901768034,0.0,1.0,0.0,3771208.25,0.0
64,6.753130286524018,16.505050505050505,-3.7461463289352963,0.0,1.0,0.0,25693492.0,0.0
65,6.795706793320827,16.505050505050505,-3.73653618546923,0.0,1.0,0.0,918924.75,0.0
66,6.839421677296312,16.505050505050505,-3.7265380365043934,0.0,1.0,0.0,17560008.0,0.0
67,6.885479630997667,16.505050505050505,-3.716181482405264,0.0,1.0,0.0,607916.0,0.0
68,6.942422825697929,16.353535353535353,-3.705207122479787,0.0,1.0,0.0,20387970.0,0.0
69,6.995920162560687,16.353535353535353,-3.690086410314078,0.0,1.0,0.0,11032451.0,0.0
70,7.04088069566069,16.353535353535353,-3.6801430665974637,0.0,1.0,0.0,1385815.375,0.0
71,7.08110690437052,16.353535353535353,-3.6698194382782012,0.0,1.0,0.0,2565979.25,0.0
72,7.118235318503753,16.353535353535353,-3.660295664660585,0.0,1.0,0.0,59775296.0,0.0
73,7.153610236193164,16.353535353535353,-3.651273615678364,0.0,1.0,0.0,446818.0,0.0
74,7.188178090437703,16.353535353535353,-3.6425621327825395,0.0,1.0,0.0,8979050.0,0.0
75,7.289252441420975,16.353535353535353,-3.6340250831757808,0.0,1.0,0.0,32814758.0,0.0
76,7.472965858455168,16.353535353535353,-3.5994589308769824,0.0,1.0,0.0,976739.125,0.0
77,7.730147039963053,16.353535353535353,-3.555755788188278,0.0,1.0,0.0,796427.125,0.0
78,7.904964206908546,16.353535353535353,-3.495105227832209,0.0,1.0,0.0,3802253.0,0.0
79,8.32119595270651,16.353535353535353,-3.447210659736888,0.0,1.0,0.0,29437776.0,0.0
80,8.711624998648096,16.353535353535353,-3.359694940919543,0.0,1.0,0.0,10472938.0,0.0
81,9.033410812336392,16.353535353535353,-3.276366087508599,0.0,1.0,0.0,28090904.0,0.0
82,9.272291800256996,16.353535353535353,-3.212951667078633,0.0,1.0,0.0,823460.875,0.0
83,9.449748841921709,17.616161616161616,-3.163191201352381,0.0,1.0,0.0,26246608.0,0.0
84,9.59016595281846,17.616161616161616,-3.125628483257102,0.0,1.0,0.0,42519908.0,0.0
85,9.708071349894402,17.616161616161616,-3.0938630969553613,0.0,1.0,0.0,44805.9296875,0.0
86,9.810590964397743,17.616161616161616,-3.0672803840398872,0.0,1.0,0.0,16038160.0,0.0
87,9.878991805176359,17.616161616161616,-3.0436937236890294,0.0,1.0,0.0,1258139.75,0.0
88,9.909113200265674,17.96969696969697,-3.030069257440515,0.0,1.0,0.0,112571.09375,0.0
89,9.907409954926056,17.96969696969697,-3.0230499155317894,0.0,1.0,0.0,28910.34375,0.0
90,9.884045058721338,17.96969696969697,-3.022761443955998,0.0,1.0,0.0,29787.3671875,0.0
91,9.845233851278717,17.96969696969697,-3.026725576358115,0.0,1.0,0.0,49789.703125,0.0
92,9.794610667436098,17.96969696969697,-3.034486695825971,0.0,1.0,0.0,3388520.0,0.0
93,9.72499102225962,17.96969696969697,-3.0447746010432764,0.0,1.0,0.0,1972128.125,0.0
94,9.634762763482476,17.96969696969697,-3.06074307953731,0.0,1.0,0.0,2305486.5,0.0
95,9.526250690417667,17.96969696969697,-3.0805553033715802,0.0,1.0,0.0,1139721.0,0.0
96,9.398742549615198,17.060606060606062,-3.1042979762017815,0.0,1.0,0.0,9000.2421875,0.0
97,9.261225315520582,16.505050505050505,-3.1334486434902065,0.0,1.0,0.0,998609.9375,0.0
98,9.118648246151215,16.505050505050505,-3.1636659633557382,0.0,1.0,0.0,48681308.0,0.0
99,8.983910065035923,16.505050505050505,-3.195124594451338,0.0,1.0,0.0,311478.75,0.0
100,8.863219915639396,16.505050505050505,-3.2225826811462714,0.0,1.0,0.0,619928.25,0.0
101,8.745119518253993,16.505050505050505,-3.247758894072298,0.0,1.0,0.0,15406056.0,0.0
102,8.630793419045,16.505050505050505,-3.2751914707052765,0.0,1.0,0.0,86560.375,0.0
103,8.528119307999745,16.303030303030305,-3.2980964617609962,0.0,1.0,0.0,49557772.0,0.0
104,8.437077337234879,16.303030303030305,-3.3188433064722536,0.0,1.0,0.0,3199249.5,0.0
105,8.35458443927123,16.303030303030305,-3.3377918300210463,0.0,1.0,0.0,871443.0625,0.0
106,8.277324088918542,16.303030303030305,-3.354956758729598,0.0,1.0,0.0,2888689.75,0.0
107,8.20367550030302,16.303030303030305,-3.3712471952520007,0.0,1.0,0.0,54869516.0,0.0
108,8.138575234310998,16.303030303030305,-3.3867086607585613,0.0,1.0,0.0,234603.21875,0.0
109,8.082108517750727,16.303030303030305,-3.4007313983169674,0.0,1.0,0.0,7811224.5,0.0
110,8.031002753768416,17.86868686868687,-3.413276943529005,0.0,1.0,0.0,2712492.0,0.0
111,7.982568739773969,17.86868686868687,-3.424910501621388,0.0,1.0,0.0,48451568.0,0.0
112,7.935588415591834,17.616161616161616,-3.4359527395536498,0.0,1.0,0.0,4493174.0,0.0
113,7.889919831891996,17.616161616161616,-3.4466876564363327,0.0,1.0,0.0,882137.5625,0.0
114,7.843588772008472,17.616161616161616,-3.457098108410354,0.0,1.0,0.0,45906032.0,0.0
115,7.79650458330662,17.616161616161616,-3.4675568185687773,0.0,1.0,0.0,2611983.75,0.0
116,7.749505049027822,17.616161616161616,-3.4780918611007707,0.0,1.0,0.0,431442.84375,0.0
117,7.703244811075306,17.616161616161616,-3.4886352318849925,0.0,1.0,0.0,97349.3125,0.0
118,7.657861083152008,17.616161616161616,-3.4990718786850215,0.0,1.0,0.0,2329698.75,0.0
119,7.613306036155273,17.616161616161616,-3.5093948059882965,0.0,1.0,0.0,30614914.0,0.0
120,7.572466368308224,17.616161616161616,-3.5196085978568474,0.0,1.0,0.0,5429309.0,0.0
121,7.535127042000295,16.404040404040405,-3.529102779734259,0.0,1.0,0.0,7455031.5,0.0
122,7.500106910786688,16.404040404040405,-3.538048872064225,0.0,1.0,0.0,6703291.0,0.0
123,7.466078308906464,16.404040404040405,-3.5464830488555092,0.0,1.0,0.0,41227.3359375,0.0
124,7.432512645742583,16.404040404040405,-3.5547169294624648,0.0,1.0,0.0,58113.203125,0.0
125,7.399414506721905,16.404040404040405,-3.562812117164785,0.0,1.0,0.0,15952730.0,0.0
126,7.366656817040461,16.404040404040405,-3.5707688674425913,0.0,1.0,0.0,11429.40625,0.0
127,7.334270874375827,16.404040404040405,-3.5786641898653557,0.0,1.0,0.0,816525.3125,0.0
128,7.302304447651274,16.404040404040405,-3.5864566613422024,0.0,1.0,0.0,628299.875,0.0
129,7.270877557145211,16.404040404040405,-3.594148787165624,0.0,1.0,0.0,6498494.0,0.0
130,7.23993367693073,16.404040404040405,-3.6016908232303875,0.0,1.0,0.0,15620.96875,0.0
131,7.20936255427818,16.404040404040405,-3.60914475719368,0.0,1.0,0.0,1492010.625,0.0
132,7.179585192820318,16.505050505050505,-3.616504773191356,0.0,1.0,0.0,661619.0,0.0
133,7.15042584375963,18.272727272727273,-3.623698667787322,0.0,1.0,0.0,29910202.0,0.0
134,7.12203553287333,18.272727272727273,-3.6307960911333934,0.0,1.0,0.0,46645100.0,0.0
135,7.094113129920979,18.272727272727273,-3.637655744525542,0.0,1.0,0.0,157214.40625,0.0
136,7.066500777863514,18.272727272727273,-3.6444367068759123,0.0,1.0,0.0,2044424.375,0.0
137,7.039184711125872,18.272727272727273,-3.651128835960354,0.0,1.0,0.0,47607876.0,0.0
138,7.012899828146512,18.272727272727273,-3.6577351179599735,0.0,1.0,0.0,2917600.5,0.0
139,6.987449971257409,18.272727272727273,-3.664139159966421,0.0,1.0,0.0,23719872.0,0.0
140,6.962501181755432,18.272727272727273,-3.6703526478738735,0.0,1.0,0.0,11254279.0,0.0
141,6.937880439721221,18.272727272727273,-3.676464207951328,0.0,1.0,0.0,3683861.5,0.0
142,6.913550453035158,18.272727272727273,-3.6824954610281804,0.0,1.0,0.0,48553372.0,0.0
143,6.889524332187432,18.272727272727273,-3.688458968894789,0.0,1.0,0.0,10667.578125,0.0
144,6.863881053750762,18.272727272727273,-3.69435161157477,0.0,1.0,0.0,8358.03125,0.0
145,6.836743239538085,18.272727272727273,-3.7005171950396734,0.0,1.0,0.0,49207.265625,0.0
146,6.809024818340466,17.91919191919192,-3.7069128320937907,0.0,1.0,0.0,15263060.0,0.0
147,6.781422375894608,17.91919191919192,-3.713396282292755,0.0,1.0,0.0,7284840.5,0.0
148,6.753927894856568,16.757575757575758,-3.7198740720183983,0.0,1.0,0.0,934567.3125,0.0
149,6.726521479426345,16.757575757575758,-3.726307555898589,0.0,1.0,0.0,6509103.0,0.0
150,6.697804463243731,17.91919191919192,-3.7327309422946136,0.0,1.0,0.0,798326.625,0.0
151,6.667874147939995,17.91919191919192,-3.739412756911747,0.0,1.0,0.0,25618618.0,0.0
152,6.637214194531783,17.91919191919192,-3.746316345733327,0.0,1.0,0.0,15611585.0,0.0
153,6.606382753778592,17.91919191919192,-3.7533592408450436,0.0,1.0,0.0,6603557.0,0.0
154,6.57561202427225,17.91919191919192,-3.760476542609495,0.0,1.0,0.0,48124.8828125,0.0
155,6.54488641331495,17.91919191919192,-3.767618323050832,0.0,1.0,0.0,325195.90625,0.0
156,6.51775071365526,17.616161616161616,-3.7747860116690624,0.0,1.0,0.0,44258920.0,0.0
157,6.494338726549794,17.616161616161616,-3.781284895973189,0.0,1.0,0.0,7058952.0,0.0
158,6.472708089446962,17.616161616161616,-3.7872024526503263,0.0,1.0,0.0,11687631.0,0.0
159,6.451482788157678,17.616161616161616,-3.792778833257866,0.0,1.0,0.0,40861716.0,0.0
160,6.430281629571052,17.616161616161616,-3.7982392207282856,0.0,1.0,0.0,41179068.0,0.0
161,6.4092252077045,17.616161616161616,-3.803655728806669,0.0,1.0,0.0,12477.703125,0.0
162,6.387755139359512,17.616161616161616,-3.8090127321424356,0.0,1.0,0.0,985167.0,0.0
163,6.366056235178249,17.616161616161616,-3.8144328570814077,0.0,1.0,0.0,15104154.0,0.0
164,6.344421224722612,17.616161616161616,-3.819863359625076,0.0,1.0,0.0,893126.25,0.0
165,6.322973701881407,17.616161616161616,-3.8252624212581097,0.0,1.0,0.0,14383.875,0.0
166,6.301702413410045,17.616161616161616,-3.8306099731360135,0.0,1.0,0.0,6154606.0,0.0
167,6.280566909642038,17.616161616161616,-3.8359081134933217,0.0,1.0,0.0,9163.984375,0.0
168,6.259360114740943,16.95959595959596,-3.8411624643397424,0.0,1.0,0.0,24971518.0,0.0
169,6.237909106837113,16.95959595959596,-3.8464144116131775,0.0,1.0,0.0,759549.1875,0.0
170,6.216157541846281,16.95959595959596,-3.8516443782210605,0.0,1.0,0.0,2727748.0,0.0
171,6.194596365107297,16.95959595959596,-3.85691220006709,0.0,1.0,0.0,1510719.625,0.0
172,6.173273712050909,16.95959595959596,-3.8620753589959302,0.0,1.0,0.0,34768904.0,0.0
173,6.152033714204779,16.505050505050505,-3.867221199220827,0.0,1.0,0.0,26232.9609375,0.0
174,6.137731263115963,16.95959595959596,-3.872315121138164,0.0,1.0,0.0,1538679.625,0.0
175,6.121355625642824,16.95959595959596,-3.8762768088890787,0.0,1.0,0.0,12044005.0,0.0
176,6.104212579063381,16.505050505050505,-3.880625443522514,0.0,1.0,0.0,48232132.0,0.0
177,6.08683741950045,16.505050505050505,-3.8849871792540247,0.0,1.0,0.0,14174834.0,0.0
178,6.070265329287768,17.464646464646464,-3.889328931920687,0.0,1.0,0.0,22636.1796875,0.0
179,6.038777050356477,17.464646464646464,-3.8934758151985283,0.0,1.0,0.0,36379516.0,0.0
180,6.016117227560018,17.464646464646464,-3.8998723066037253,0.0,1.0,0.0,772409.0625,0.0
181,6.003771227474214,17.464646464646464,-3.9049385908789924,0.0,1.0,0.0,306108.5,0.0
182,5.996406730636926,17.464646464646464,-3.9083525323048156,0.0,1.0,0.0,12774050.0,0.0
