,Unnamed: 0,loss,epsilon,tair,action,pmv,qheat,reward,occ
0,0,0.0,0.0,7.082887298688417,19.282828282828284,-3.646693018718196,0.0,1.0,0.0
1,1,0.0,0.0,7.086892321552718,19.282828282828284,-3.650172276609294,0.0,1.0,0.0
2,2,0.0,0.0,7.099071925962292,19.282828282828284,-3.651367156774423,0.0,1.0,0.0
3,3,0.0,0.0,7.11419937903255,20.19191919191919,-3.651017760818291,0.0,1.0,0.0
4,4,0.0,0.0,7.130398324773278,20.343434343434343,-3.6499989335410112,0.0,1.0,0.0
5,5,0.0,0.0,7.14785997508197,20.343434343434343,-3.648636207072876,0.0,1.0,0.0
6,6,0.0,0.0,7.151906487558825,20.343434343434343,-3.646902114382196,0.0,1.0,0.0
7,7,0.0,0.0,7.141579816666307,20.696969696969692,-3.647482558618741,0.0,1.0,0.0
8,8,0.0,0.0,7.123687582599289,20.696969696969692,-3.650174392349341,0.0,1.0,0.0
9,9,0.0,0.0,7.103961337366319,20.696969696969692,-3.65407820478739,0.0,1.0,0.0
10,10,0.0,0.0,7.084601105795151,20.696969696969692,-3.658350419647885,0.0,1.0,0.0
11,11,0.0,0.0,7.06558035138117,20.696969696969692,-3.6626156140950954,0.0,1.0,0.0
12,12,0.0,0.0,7.045713000255477,20.696969696969692,-3.6668680022667153,0.0,1.0,0.0
13,13,0.0,0.0,7.024752226496388,20.696969696969692,-3.671241594705504,0.0,1.0,0.0
14,14,0.0,0.0,7.003119445788274,20.696969696969692,-3.6757997263489215,0.0,1.0,0.0
15,15,0.0,0.0,6.98123312222033,20.747474747474747,-3.680477026215802,0.0,1.0,0.0
16,16,0.0,0.0,6.959289238354574,20.696969696969692,-3.6852169846144975,0.0,1.0,0.0
17,17,0.0,0.0,6.937310008675481,20.696969696969692,-3.6899814452968176,0.0,1.0,0.0
18,18,0.0,0.0,6.916844851019967,20.696969696969692,-3.6947690419535366,0.0,1.0,0.0
19,19,0.0,0.0,6.897969737021317,20.696969696969692,-3.6993108055387,0.0,1.0,0.0
20,20,0.0,0.0,6.879956005785488,20.696969696969692,-3.703588247870622,0.0,1.0,0.0
21,21,0.0,0.0,6.862210508540734,20.8989898989899,-3.707694290820925,0.0,1.0,0.0
22,22,0.0,0.0,6.844519510970067,20.8989898989899,-3.711717127870242,0.0,1.0,0.0
23,23,0.0,0.0,6.826900805197144,20.8989898989899,-3.715695021937095,0.0,1.0,0.0
24,24,0.0,0.0,6.806776995739781,20.8989898989899,-3.7196272121958,0.0,1.0,0.0
25,25,0.0,0.0,6.784067827299993,20.8989898989899,-3.724016316152393,0.0,1.0,0.0
26,26,0.0,0.0,6.760032327590432,20.696969696969692,-3.728808657783068,0.0,1.0,0.0
27,27,0.0,0.0,6.735676535630988,20.696969696969692,-3.733837691307946,0.0,1.0,0.0
28,28,0.0,0.0,6.711364086115809,20.696969696969692,-3.738957050558892,0.0,1.0,0.0
29,29,0.0,0.0,6.687069888091098,20.696969696969692,-3.744100472189549,0.0,1.0,0.0
30,30,0.0,0.0,6.662337253686956,20.696969696969692,-3.749271049031994,0.0,1.0,0.0
31,31,2380269092864.0,0.0,6.637131760635076,20.696969696969692,-3.754541729537458,0.0,1.0,0.0
32,32,204156567552.0,0.0,6.611663214744366,20.696969696969692,-3.759916322648201,0.0,1.0,0.0
33,33,138252124160.0,0.0,6.586101816068003,20.696969696969692,-3.765363177857828,0.0,1.0,0.0
34,34,168082669568.0,0.0,6.560515603934727,20.696969696969692,-3.770859420607183,0.0,1.0,0.0
35,35,136990818304.0,0.0,6.53490332353288,20.696969696969692,-3.7763899545828266,0.0,1.0,0.0
36,36,179674284032.0,0.0,6.515377776662413,20.696969696969692,-3.781956252101169,0.0,1.0,0.0
37,37,342192553984.0,0.0,6.501995980166238,19.282828282828284,-3.786365513665968,0.0,1.0,0.0
38,38,222669045760.0,0.0,6.491793165333984,19.282828282828284,-3.789774993389704,0.0,1.0,0.0
39,39,155179155456.0,0.0,6.482507702936982,19.282828282828284,-3.792602074588664,0.0,1.0,0.0
40,40,250324320256.0,0.0,6.473372421672311,20.8989898989899,-3.795180251749085,0.0,1.0,0.0
41,41,221136683008.0,0.0,6.464482167634188,20.8989898989899,-3.797657345055909,0.0,1.0,0.0
42,42,2631072219136.0,0.0,6.459959678371969,20.8989898989899,-3.800041069777853,0.0,1.0,0.0
43,43,243189547008.0,0.0,6.460201302944209,20.8989898989899,-3.8016358022566794,0.0,1.0,0.0
44,44,227424075776.0,0.0,6.463084273488876,20.8989898989899,-3.802469582679423,0.0,1.0,0.0
45,45,365743833088.0,0.0,6.467073234481941,20.8989898989899,-3.802808010480816,0.0,1.0,0.0
46,46,177841504256.0,0.0,6.471470665437591,20.8989898989899,-3.802894529899199,0.0,1.0,0.0
47,47,183554801664.0,0.0,6.476390078488543,20.8989898989899,-3.802839145869756,0.0,1.0,0.0
48,48,281900875776.0,0.0,6.478160833193217,20.8989898989899,-3.802641056212588,0.0,1.0,0.0
49,49,366973943808.0,0.0,6.476593374113201,20.8989898989899,-3.802933048133139,0.0,1.0,0.0
50,50,126302945280.0,0.0,6.474456437579763,20.8989898989899,-3.8036918168097302,0.0,1.0,0.0
51,51,310073753600.0,0.0,6.475092014150005,20.8989898989899,-3.804246586253531,0.0,1.0,0.0
52,52,2579591593984.0,0.0,6.479537139481364,20.949494949494948,-3.803957019182732,0.0,1.0,0.0
53,53,166984286208.0,0.0,6.487639844497261,19.282828282828284,-3.802916956714921,0.0,1.0,0.0
54,54,258082340864.0,0.0,6.497057747291045,19.282828282828284,-3.801011435252046,0.0,1.0,0.0
55,55,174941011968.0,0.0,6.50727644317453,20.696969696969692,-3.798757325713013,0.0,1.0,0.0
56,56,128775618560.0,0.0,6.518635430545134,19.282828282828284,-3.796143189567893,0.0,1.0,0.0
57,57,479270404096.0,0.0,6.533183353380407,19.282828282828284,-3.7932372278226607,0.0,1.0,0.0
58,58,327770832896.0,0.0,6.551914726438567,19.282828282828284,-3.7892691845058457,0.0,1.0,0.0
59,59,237124321280.0,0.0,6.57470172654553,20.696969696969692,-3.7844318430855286,0.0,1.0,0.0
60,60,521701949440.0,0.0,6.602595965288932,20.696969696969692,-3.778667720962447,0.0,1.0,0.0
61,61,191618088960.0,0.0,6.635374471825917,20.696969696969692,-3.771869910239611,0.0,1.0,0.0
62,62,644086104064.0,0.0,6.672095337121654,20.696969696969692,-3.763999427121557,0.0,1.0,0.0
63,63,507487059968.0,0.0,6.711562971995152,20.696969696969692,-3.7553356901768034,0.0,1.0,0.0
64,64,381227237376.0,0.0,6.753130286524018,20.696969696969692,-3.746146328935296,0.0,1.0,0.0
65,65,208320987136.0,0.0,6.795706793320827,20.696969696969692,-3.73653618546923,0.0,1.0,0.0
66,66,193704099840.0,0.0,6.839421677296312,20.696969696969692,-3.7265380365043934,0.0,1.0,0.0
67,67,319236866048.0,0.0,6.885479630997667,20.696969696969692,-3.716181482405264,0.0,1.0,0.0
68,68,430088388608.0,0.0,6.942422825697929,20.8989898989899,-3.705207122479787,0.0,1.0,0.0
69,69,214299967488.0,0.0,6.995920162560687,20.8989898989899,-3.690086410314078,0.0,1.0,0.0
70,70,155257012224.0,0.0,7.04088069566069,20.8989898989899,-3.680143066597464,0.0,1.0,0.0
71,71,141221429248.0,0.0,7.08110690437052,20.8989898989899,-3.669819438278201,0.0,1.0,0.0
72,72,394059972608.0,0.0,7.118235318503753,20.8989898989899,-3.660295664660585,0.0,1.0,0.0
73,73,328938684416.0,0.0,7.153610236193164,20.696969696969692,-3.651273615678364,0.0,1.0,0.0
74,74,349219061760.0,0.0,7.188178090437703,20.696969696969692,-3.64256213278254,0.0,1.0,0.0
75,75,183455449088.0,0.0,7.289252441420975,20.8989898989899,-3.6340250831757808,0.0,1.0,0.0
76,76,182165045248.0,0.0,7.472965858455168,20.8989898989899,-3.5994589308769824,0.0,1.0,0.0
77,77,966180077568.0,0.0,7.730147039963053,20.8989898989899,-3.555755788188278,0.0,1.0,0.0
78,78,1008606380032.0,0.0,7.904964206908546,20.8989898989899,-3.495105227832209,0.0,1.0,0.0
79,79,162676080640.0,0.0,8.32119595270651,20.8989898989899,-3.447210659736888,0.0,1.0,0.0
80,80,554306895872.0,0.0,8.711624998648096,20.8989898989899,-3.359694940919543,0.0,1.0,0.0
81,81,215139090432.0,0.0,9.033410812336392,20.8989898989899,-3.276366087508599,0.0,1.0,0.0
82,82,158101012480.0,0.0,9.272291800256996,20.8989898989899,-3.212951667078633,0.0,1.0,0.0
83,83,156946399232.0,0.0,9.449748841921709,20.8989898989899,-3.163191201352381,0.0,1.0,0.0
84,84,149756444672.0,0.0,9.59016595281846,20.8989898989899,-3.125628483257102,0.0,1.0,0.0
85,85,169032679424.0,0.0,9.708071349894402,20.696969696969692,-3.0938630969553613,0.0,1.0,0.0
86,86,116658405376.0,0.0,9.810590964397743,20.696969696969692,-3.0672803840398872,0.0,1.0,0.0
87,87,282311000064.0,0.0,9.87899180517636,20.696969696969692,-3.0436937236890294,0.0,1.0,0.0
88,88,227520151552.0,0.0,9.909113200265674,20.696969696969692,-3.030069257440515,0.0,1.0,0.0
89,89,557078020096.0,0.0,9.907409954926056,20.696969696969692,-3.0230499155317894,0.0,1.0,0.0
90,90,106904158208.0,0.0,9.884045058721338,20.696969696969692,-3.022761443955998,0.0,1.0,0.0
91,91,170865197056.0,0.0,9.845233851278715,20.696969696969692,-3.026725576358115,0.0,1.0,0.0
92,92,1578689495040.0,0.0,9.794610667436098,20.696969696969692,-3.034486695825971,0.0,1.0,0.0
93,93,122460962816.0,0.0,9.72499102225962,20.696969696969692,-3.0447746010432764,0.0,1.0,0.0
94,94,332347080704.0,0.0,9.634762763482476,19.282828282828284,-3.06074307953731,0.0,1.0,0.0
95,95,532457455616.0,0.0,9.526250690417667,19.282828282828284,-3.08055530337158,0.0,1.0,0.0
96,96,167572144128.0,0.0,9.398742549615198,19.282828282828284,-3.104297976201781,0.0,1.0,0.0
97,97,1490418139136.0,0.0,9.261225315520582,19.282828282828284,-3.1334486434902065,0.0,1.0,0.0
98,98,335782084608.0,0.0,9.118648246151215,19.282828282828284,-3.1636659633557382,0.0,1.0,0.0
99,99,122769899520.0,0.0,8.983910065035923,20.8989898989899,-3.195124594451338,0.0,1.0,0.0
100,100,631638065152.0,0.0,8.863219915639396,20.8989898989899,-3.2225826811462714,0.0,1.0,0.0
101,101,2181455282176.0,0.0,8.745119518253993,20.8989898989899,-3.247758894072298,0.0,1.0,0.0
102,102,481853833216.0,0.0,8.630793419045,20.8989898989899,-3.2751914707052765,0.0,1.0,0.0
103,103,533997813760.0,0.0,8.528119307999745,20.8989898989899,-3.298096461760996,0.0,1.0,0.0
104,104,265511763968.0,0.0,8.437077337234879,20.949494949494948,-3.3188433064722536,0.0,1.0,0.0
105,105,1580027478016.0,0.0,8.35458443927123,20.29292929292929,-3.3377918300210463,0.0,1.0,0.0
106,106,2564629463040.0,0.0,8.277324088918542,20.29292929292929,-3.354956758729598,0.0,1.0,0.0
107,107,359210680320.0,0.0,8.20367550030302,20.29292929292929,-3.3712471952520007,0.0,1.0,0.0
108,108,452652433408.0,0.0,8.138575234310998,20.29292929292929,-3.3867086607585613,0.0,1.0,0.0
109,109,262284509184.0,0.0,8.082108517750727,20.29292929292929,-3.400731398316968,0.0,1.0,0.0
110,110,240109355008.0,0.0,8.031002753768416,20.8989898989899,-3.413276943529005,0.0,1.0,0.0
111,111,252775235584.0,0.0,7.982568739773969,20.8989898989899,-3.424910501621388,0.0,1.0,0.0
112,112,384655556608.0,0.0,7.935588415591834,20.696969696969692,-3.4359527395536498,0.0,1.0,0.0
113,113,1096022097920.0,0.0,7.889919831891996,20.696969696969692,-3.4466876564363327,0.0,1.0,0.0
114,114,441445384192.0,0.0,7.843588772008472,20.696969696969692,-3.457098108410354,0.0,1.0,0.0
115,115,242118033408.0,0.0,7.79650458330662,20.696969696969692,-3.4675568185687773,0.0,1.0,0.0
116,116,543838699520.0,0.0,7.749505049027822,20.696969696969692,-3.4780918611007707,0.0,1.0,0.0
117,117,210523258880.0,0.0,7.703244811075306,20.949494949494948,-3.4886352318849925,0.0,1.0,0.0
118,118,251916058624.0,0.0,7.657861083152008,20.949494949494948,-3.499071878685021,0.0,1.0,0.0
119,119,517420220416.0,0.0,7.613306036155273,20.949494949494948,-3.5093948059882965,0.0,1.0,0.0
120,120,161079885824.0,0.0,7.572466368308224,20.949494949494948,-3.5196085978568474,0.0,1.0,0.0
121,121,147751436288.0,0.0,7.535127042000295,20.949494949494948,-3.529102779734259,0.0,1.0,0.0
122,122,181007417344.0,0.0,7.500106910786688,20.949494949494948,-3.538048872064225,0.0,1.0,0.0
123,123,317691002880.0,0.0,7.466078308906464,20.949494949494948,-3.546483048855509,0.0,1.0,0.0
124,124,171784798208.0,0.0,7.432512645742583,20.949494949494948,-3.5547169294624648,0.0,1.0,0.0
125,125,416198819840.0,0.0,7.399414506721905,20.949494949494948,-3.562812117164785,0.0,1.0,0.0
126,126,187043020800.0,0.0,7.366656817040461,20.949494949494948,-3.5707688674425917,0.0,1.0,0.0
127,127,485459623936.0,0.0,7.334270874375827,20.949494949494948,-3.578664189865356,0.0,1.0,0.0
128,128,1352274542592.0,0.0,7.302304447651274,20.949494949494948,-3.5864566613422024,0.0,1.0,0.0
129,129,285906698240.0,0.0,7.270877557145211,20.949494949494948,-3.594148787165624,0.0,1.0,0.0
130,130,168916811776.0,0.0,7.23993367693073,20.949494949494948,-3.6016908232303875,0.0,1.0,0.0
131,131,1361647763456.0,0.0,7.20936255427818,20.19191919191919,-3.60914475719368,0.0,1.0,0.0
132,132,219665268736.0,0.0,7.179585192820318,20.444444444444443,-3.616504773191356,0.0,1.0,0.0
133,133,193153728512.0,0.0,7.15042584375963,20.8989898989899,-3.623698667787322,0.0,1.0,0.0
134,134,292421107712.0,0.0,7.12203553287333,20.8989898989899,-3.6307960911333934,0.0,1.0,0.0
135,135,445237297152.0,0.0,7.094113129920979,20.8989898989899,-3.637655744525542,0.0,1.0,0.0
136,136,1350079086592.0,0.0,7.066500777863514,20.8989898989899,-3.644436706875912,0.0,1.0,0.0
137,137,118081191936.0,0.0,7.039184711125872,20.8989898989899,-3.651128835960354,0.0,1.0,0.0
138,138,104905834496.0,0.0,7.012899828146512,20.696969696969692,-3.6577351179599735,0.0,1.0,0.0
139,139,145838571520.0,0.0,6.987449971257409,20.696969696969692,-3.664139159966421,0.0,1.0,0.0
140,140,2682164084736.0,0.0,6.962501181755432,20.696969696969692,-3.6703526478738735,0.0,1.0,0.0
141,141,379389607936.0,0.0,6.937880439721221,20.696969696969692,-3.676464207951328,0.0,1.0,0.0
142,142,230593134592.0,0.0,6.913550453035158,20.696969696969692,-3.682495461028181,0.0,1.0,0.0
143,143,387824484352.0,0.0,6.889524332187432,20.696969696969692,-3.688458968894789,0.0,1.0,0.0
144,144,160565690368.0,0.0,6.863881053750762,20.696969696969692,-3.69435161157477,0.0,1.0,0.0
145,145,381832265728.0,0.0,6.836743239538085,20.696969696969692,-3.700517195039674,0.0,1.0,0.0
146,146,253207773184.0,0.0,6.809024818340466,20.696969696969692,-3.706912832093791,0.0,1.0,0.0
147,147,4751193276416.0,0.0,6.781422375894608,20.696969696969692,-3.713396282292755,0.0,1.0,0.0
148,148,138457776128.0,0.0,6.753927894856568,20.696969696969692,-3.7198740720183983,0.0,1.0,0.0
149,149,443833647104.0,0.0,6.726521479426345,20.696969696969692,-3.726307555898589,0.0,1.0,0.0
150,150,741827018752.0,0.0,6.697804463243731,20.696969696969692,-3.7327309422946136,0.0,1.0,0.0
