,Tair,Tset,PMV,Heating,Reward,Occ,Loss,Epsilon
0,7.387355972162579,20.747474747474747,-3.5789647681958177,0.0,1.0,0.0,5275547.5,0.0
1,7.390103693136904,20.747474747474747,-3.580458332584027,0.0,1.0,0.0,5275547.5,0.0
2,7.400976080460145,20.747474747474747,-3.580415929293789,0.0,1.0,0.0,5275547.5,0.0
3,7.414747395294204,20.747474747474747,-3.579708941085687,0.0,1.0,0.0,5275547.5,0.0
4,7.429562126814652,20.747474747474747,-3.5786614554724108,0.0,1.0,0.0,101930.296875,0.0
5,7.445623423046492,20.747474747474747,-3.5772442523649217,0.0,1.0,0.0,101930.296875,0.0
6,7.448289981888847,20.747474747474747,-3.5781287919770275,0.0,1.0,0.0,101930.296875,0.0
7,7.436673100889711,20.747474747474747,-3.581107546636031,0.0,1.0,0.0,101930.296875,0.0
8,7.417613962174907,20.747474747474747,-3.585278186151037,0.0,1.0,0.0,9284.603515625,0.0
9,7.396817400616307,20.747474747474747,-3.5898016755571427,0.0,1.0,0.0,9284.603515625,0.0
10,7.376435313116399,20.747474747474747,-3.5943094885279594,0.0,1.0,0.0,9284.603515625,0.0
11,7.356409627392475,20.747474747474747,-3.5988002770894565,0.0,1.0,0.0,9284.603515625,0.0
12,7.335533790111045,20.747474747474747,-3.6034119791898993,0.0,1.0,0.0,236298.5625,0.0
13,7.313569591192886,20.747474747474747,-3.6082060122400654,0.0,1.0,0.0,236298.5625,0.0
14,7.2909515607761,20.747474747474747,-3.613115455112247,0.0,1.0,0.0,236298.5625,0.0
15,7.268102410267085,20.747474747474747,-3.6180830953943284,0.0,1.0,0.0,236298.5625,0.0
16,7.245215203518206,20.747474747474747,-3.62307128218429,0.0,1.0,0.0,129213.453125,0.0
17,7.222308266177865,20.747474747474747,-3.628079108807053,0.0,1.0,0.0,129213.453125,0.0
18,7.200930482518508,20.747474747474747,-3.6328378441374043,0.0,1.0,0.0,129213.453125,0.0
19,7.18115038372268,20.747474747474747,-3.6373302224589263,0.0,1.0,0.0,129213.453125,0.0
20,7.162234334993987,20.747474747474747,-3.6416498573657865,0.0,1.0,0.0,111368.765625,0.0
21,7.143591024078908,20.747474747474747,-3.6458845147818524,0.0,1.0,0.0,111368.765625,0.0
22,7.125010642246595,20.747474747474747,-3.650072112829848,0.0,1.0,0.0,111368.765625,0.0
23,7.106513589577641,20.747474747474747,-3.6542114270752224,0.0,1.0,0.0,111368.765625,0.0
24,7.085533292360474,20.747474747474747,-3.6588021892720954,0.0,1.0,0.0,254105.984375,0.0
25,7.061998931986842,20.747474747474747,-3.6637902630747794,0.0,1.0,0.0,254105.984375,0.0
26,7.037168221950525,20.747474747474747,-3.6690097404204525,0.0,1.0,0.0,254105.984375,0.0
