Date/Time,CELLS:ROOMX1:Zone Outdoor Air Drybulb Temperature [C](TimeStep),PEOPLE CELLS:ROOMX1:People Occupant Count [](TimeStep),CELLS:ROOMX1:Zone Mean Radiant Temperature [C](TimeStep),CELLS:ROOMX1:Zone Mean Air Temperature [C](TimeStep),CELLS:ROOMX1:Zone Air Relative Humidity [%](TimeStep),CELLS:ROOMX1 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),Electricity:Facility [J](Daily),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),Carbon Equivalent:Facility [kg](Daily),Electricity:Facility [J](Monthly),DistrictCooling:Facility [J](Monthly),DistrictHeating:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),Electricity:Facility [J](RunPeriod),DistrictCooling:Facility [J](RunPeriod),DistrictHeating:Facility [J](RunPeriod),Carbon Equivalent:Facility [kg](RunPeriod),Electricity:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 01/06  22:40:00,-3.309424993401317,0.0,15.387909218240275,14.482676877664277,30.725373692024467,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/06  22:50:00,-3.4094249934013178,0.0,15.327556661160955,14.421499926317966,30.63190128246074,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/06  23:00:00,-3.5094249934013175,0.0,15.268469090485502,14.361743361117928,30.536395847488547,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/06  23:10:00,-3.6094249934013176,0.0,15.209323496277542,14.301916133762925,30.439986062510827,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/06  23:20:00,-3.7094249934013177,0.0,15.151102939024647,14.242309417745233,30.34176964879031,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/06  23:30:00,-3.809424993401317,0.0,15.09358823829676,14.18339506834991,30.240615413238467,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/06  23:40:00,-3.9094249934013169,0.0,15.036801926738676,14.125316660854521,30.136322814942369,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/06  23:50:00,-4.009424993401318,0.0,14.980723658631224,14.06799232675704,30.0291969165836,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/06  24:00:00,-4.109424993401317,0.0,14.925329674321189,14.011317022561583,29.91957266622083,0.0,5812.315488,0.0,0.0,0.0,14222902.751364796,0.0,70301730.6444301,0.0,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  00:10:00,-4.059424993401318,0.0,14.87219876637683,13.959247286054465,29.802269696872736,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  00:20:00,-4.009424993401318,0.0,14.820504856440517,13.911460211700712,29.680319995045058,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  00:30:00,-3.959424993401317,0.0,14.770244192821905,13.866300225214486,29.557385824389333,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  00:40:00,-3.909424993401317,0.0,14.720947400046937,13.821645952983886,29.437347082568079,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  00:50:00,-3.859424993401317,0.0,14.672579729142284,13.777438405215097,29.319946781302705,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  01:00:00,-3.809424993401317,0.0,14.625071657300764,13.734061697407997,29.204118373036687,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  01:10:00,-3.859424993401317,0.0,14.577979668408842,13.689635532453235,29.107783909116635,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  01:20:00,-3.9094249934013178,0.0,14.531415249954338,13.644174994972238,29.038107328487539,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  01:30:00,-3.959424993401317,0.0,14.485234670291919,13.598593617514961,28.99522433952605,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  01:40:00,-4.009424993401318,0.0,14.439527772535643,13.553519452733499,28.97694533449191,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  01:50:00,-4.059424993401318,0.0,14.394330263773112,13.509081753441129,28.98135474425268,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  02:00:00,-4.109424993401317,0.0,14.349667172913803,13.465190410110232,29.007087246418519,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  02:10:00,-3.9427583267346506,0.0,14.30682690659147,13.42691319695363,29.045097960595503,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  02:20:00,-3.776091660067984,0.0,14.265383826478784,13.393906002746128,29.09562390066032,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  02:30:00,-3.609424993401317,0.0,14.225270419651713,13.36352280616593,29.163161649374016,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  02:40:00,-3.4427583267346506,0.0,14.18636910899496,13.33405207989593,29.25023576734579,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  02:50:00,-3.276091660067984,0.0,14.14829553586172,13.30508670094328,29.356866087123565,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  03:00:00,-3.1094249934013176,0.0,14.111116305233109,13.276818724140817,29.481971772278916,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  03:10:00,-3.226091660067984,0.0,14.072090827971552,13.241871774376327,29.618581527695637,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  03:20:00,-3.342758326734651,0.0,14.032455496727235,13.200674462813338,29.752674950984394,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  03:30:00,-3.4594249934013177,0.0,13.992216839633019,13.156950415652317,29.873235484323958,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  03:40:00,-3.5760916600679839,0.0,13.951629100736556,13.113149375079692,29.975944932274236,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  03:50:00,-3.6927583267346506,0.0,13.911322749000961,13.070237827768676,30.060374837032457,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  04:00:00,-3.809424993401317,0.0,13.870672576196018,13.027092847153538,30.13003281474304,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  04:10:00,-3.7427583267346509,0.0,13.831913353402499,12.988433858782847,30.18027170647517,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  04:20:00,-3.6760916600679844,0.0,13.794085762780336,12.95422072550931,30.222399039431619,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  04:30:00,-3.609424993401317,0.0,13.757203155180889,12.922187537723995,30.262815715248803,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  04:40:00,-3.5427583267346507,0.0,13.721128754715629,12.890769936447655,30.30465631693199,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  04:50:00,-3.476091660067984,0.0,13.685575660068473,12.859568062038344,30.34829977257217,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  05:00:00,-3.409424993401317,0.0,13.650730710723199,12.8290742163503,30.39242222871486,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  05:10:00,-3.559424993401317,0.0,13.61163021105786,12.792113608141328,30.437738338338929,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  05:20:00,-3.7094249934013177,0.0,13.572035201540223,12.74892925915535,30.470248478050789,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  05:30:00,-3.859424993401317,0.0,13.531569033991044,12.703033530609379,30.48064589712122,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  05:40:00,-4.009424993401318,0.0,13.490398545963848,12.656755878722598,30.465511175210087,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  05:50:00,-4.159424993401318,0.0,13.449093921409029,12.610606085980079,30.42586336379387,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  06:00:00,-4.309424993401318,0.0,13.407565680859657,12.564303757632869,30.364118477720777,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  06:10:00,-4.359424993401317,0.0,13.370472813548185,12.522299956153163,30.2837216393411,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  06:20:00,-4.409424993401318,0.0,13.334014381901002,12.484781501558225,30.191705098342259,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  06:30:00,-4.459424993401317,0.0,13.298451218242393,12.44959950960731,30.0949618881111,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  06:40:00,-4.509424993401318,0.0,13.263687003147096,12.41521092126295,29.996844747639885,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  06:50:00,-4.559424993401318,0.0,13.229428662546694,12.38110992319738,29.898074193081255,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  07:00:00,-4.609424993401317,0.0,13.195699425442369,12.34731054707362,29.798410401906624,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  07:10:00,-4.542758326734651,0.0,13.161482418316235,12.31520491880079,29.704168427960977,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  07:20:00,-4.4760916600679849,0.0,13.12759751943231,12.28486217769934,29.615789331944059,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  07:30:00,-4.409424993401318,0.0,13.094100239005716,12.255517324366109,29.53570331507497,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  07:40:00,-4.342758326734651,0.0,13.060997461871042,12.226582029980604,29.464709821167994,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  07:50:00,-4.276091660067984,0.0,13.028151714829857,12.197862157520304,29.402534220256368,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  08:00:00,-4.209424993401318,0.0,12.995596931041462,12.16939170828259,29.34851815333538,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  08:10:00,-4.126091660067985,0.0,12.963988834022296,12.142290176991097,29.316168230391726,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  08:20:00,-4.042758326734651,0.0,12.932900880838524,12.116487484174544,29.318588695309246,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  08:30:00,-3.9594249934013177,0.0,12.90426852213735,12.092180165430545,29.35817749183835,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  08:40:00,-3.8760916600679846,0.0,12.879377801559988,12.070374375188039,29.431986965655118,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  08:50:00,-3.7927583267346507,0.0,12.856182190196419,12.051208689977433,29.537825260516855,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  09:00:00,-3.7094249934013177,0.0,12.834995795511598,12.034241760449075,29.67477440538144,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  09:10:00,-3.526091660067984,0.0,12.815471135219143,12.021004435379244,29.828093070923484,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  09:20:00,-3.3427583267346514,0.0,12.79816707472373,12.01124952274027,29.992901800800106,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  09:30:00,-3.1594249934013178,0.0,12.782283690845015,12.003778264502087,30.16885264605752,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  09:40:00,-2.976091660067984,0.0,12.870651826361569,12.039103763345106,30.274177932177254,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  09:50:00,-2.792758326734651,0.0,12.99752671307497,12.135113483026812,30.272038247054718,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  10:00:00,-2.6094249934013176,0.0,13.153897839530634,12.281819260838552,30.182063662008415,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  10:10:00,-2.4094249934013178,0.0,13.361452075351562,12.475957386245073,30.005486167227603,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  10:20:00,-2.2094249934013177,0.0,13.584433346480461,12.709670004519307,29.753924259582815,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  10:30:00,-2.0094249934013175,0.0,13.82789057699182,12.974169359832345,29.444937262084488,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  10:40:00,-1.8094249934013174,0.0,14.019125304796619,13.231671011828528,29.152230087987048,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  10:50:00,-1.6094249934013175,0.0,14.210388993687963,13.461343287548209,28.914524535210757,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  11:00:00,-1.4094249934013173,0.0,14.396497769259897,13.670093275987588,28.717280263640807,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  11:10:00,-1.1427583267346507,0.0,14.585180973788452,13.874561512216996,28.531981657134236,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  11:20:00,-0.876091660067984,0.0,14.774117116020913,14.082964392417863,28.35025727052511,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  11:30:00,-0.6094249934013173,0.0,14.966517506986487,14.296398329550783,28.170874201211804,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  11:40:00,-0.3427583267346507,0.0,15.180164320866261,14.525613308751039,27.973839020236008,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  11:50:00,-0.07609166006798388,0.0,15.399229083109818,14.774458499624183,27.751942676960409,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  12:00:00,0.1905750065986827,0.0,15.646556405561017,15.044583496775365,27.500659977503469,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  12:10:00,0.42390833993201607,0.0,15.889129140141332,15.327063739927495,27.232046224768138,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  12:20:00,0.6572416732653494,0.0,16.13819184997694,15.614791250312708,26.959693905799548,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  12:30:00,0.8905750065986827,0.0,16.383212287752529,15.90041929070224,26.695861219471114,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  12:40:00,1.123908339932016,0.0,16.577444628463515,16.15002282084509,26.49742504611759,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  12:50:00,1.3572416732653495,0.0,16.763246169466865,16.358378114963469,26.37121306811509,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  13:00:00,1.5905750065986828,0.0,16.930650974379117,16.538882137898815,26.29325831161865,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  13:10:00,1.8072416732653496,0.0,17.08641092072581,16.70236132351419,26.23883571534279,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  13:20:00,2.023908339932016,0.0,17.229565379738295,16.853807925092608,26.19251154518849,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  13:30:00,2.2405750065986829,0.0,17.36516550920139,16.99499576362795,26.149885498350274,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  13:40:00,2.4572416732653497,0.0,17.471624234297605,17.11640896964017,26.12687244523896,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  13:50:00,2.673908339932016,0.0,17.561343351904875,17.213682591583156,26.131143293339489,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  14:00:00,2.8905750065986828,0.0,17.633674120522995,17.28880612980205,26.159838129777677,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  14:10:00,3.0405750065986827,0.0,17.69472408874938,17.346549122620766,26.212424501632034,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  14:20:00,3.190575006598683,0.0,17.740919789326179,17.38970516806226,26.288849929725278,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  14:30:00,3.3405750065986825,0.0,17.77782295123664,17.420614530788926,26.38688713558456,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  14:40:00,3.4905750065986829,0.0,17.765459932669097,17.42131375613702,26.536929500443745,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  14:50:00,3.6405750065986828,0.0,17.73918817834027,17.388125375149448,26.7457809503513,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  15:00:00,3.7905750065986827,0.0,17.67836245615933,17.321604376973018,27.013656963387978,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  15:10:00,3.7405750065986829,0.0,17.615011920322084,17.226884246527168,27.32272834921197,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  15:20:00,3.690575006598683,0.0,17.535929401147106,17.11385487875664,27.649067077078784,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  15:30:00,3.6405750065986828,0.0,17.44870537673621,16.988892472282815,27.98050696180272,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  15:40:00,3.5905750065986825,0.0,17.328312337624067,16.849435537331634,28.322821371547563,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  15:50:00,3.540575006598683,0.0,17.19661790364901,16.695287360490235,28.678317843676305,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  16:00:00,3.4905750065986829,0.0,17.02890476948408,16.522033385224014,29.057047108034678,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  16:10:00,3.140575006598683,0.0,16.87078507235088,16.334460295745836,29.466206552404296,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  16:20:00,2.790575006598683,0.0,16.709296740913108,16.140205607636007,29.89602065666953,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  16:30:00,2.440575006598683,0.0,16.528787369230046,15.940164702040637,30.346724671619186,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  16:40:00,2.090575006598683,0.0,16.39415890285886,15.753809328718944,30.779432416796216,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  16:50:00,1.7405750065986828,0.0,16.2646161054926,15.590897554506827,31.171778065036233,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  17:00:00,1.3905750065986827,0.0,16.106502554715406,15.433838255962197,31.555934136678773,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  17:10:00,1.3905750065986829,0.0,15.997093012911375,15.293837138904307,31.901247831233755,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  17:20:00,1.3905750065986827,0.0,15.896360941677083,15.178739053242543,32.186861555278138,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  17:30:00,1.3905750065986827,0.0,15.800815204453297,15.081600847331986,32.42477571360874,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  17:40:00,1.3905750065986827,0.0,15.714629652043389,14.994445842686226,32.631180262340418,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  17:50:00,1.3905750065986827,0.0,15.632011365543003,14.912616837014012,32.816116413566508,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  18:00:00,1.3905750065986827,0.0,15.555012286969636,14.835139717465678,32.98201263444534,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  18:10:00,1.1405750065986829,0.0,15.477582694330707,14.755384462298999,33.143639857706499,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  18:20:00,0.8905750065986827,0.0,15.403378908559997,14.672982454867129,33.302208783049419,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  18:30:00,0.6405750065986826,0.0,15.330208116296282,14.590559661561434,33.45230270862022,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  18:40:00,0.3905750065986827,0.0,15.258986934999508,14.510110831925378,33.589678655145117,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  18:50:00,0.1405750065986826,0.0,15.189002003075066,14.431929422470104,33.71371338904316,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  19:00:00,-0.10942499340131731,0.0,15.120711118720358,14.355615100265338,33.82434121126574,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  19:10:00,-0.19275832673465066,0.0,15.055392564546258,14.2848326818775,33.91418978268527,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  19:20:00,-0.27609166006798399,0.0,14.991796317810584,14.219555494481531,33.989351437006117,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  19:30:00,-0.3594249934013173,0.0,14.929833559624255,14.157558178073323,34.055723885157359,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  19:40:00,-0.4427583267346506,0.0,14.869592052610912,14.097188538743647,34.11710487810116,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  19:50:00,-0.5260916600679839,0.0,14.81050464044155,14.037859189715066,34.17472336479299,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  20:00:00,-0.6094249934013173,0.0,14.752687251175095,13.979608217493162,34.228435620266179,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  20:10:00,-0.6927583267346507,0.0,14.697814586043542,13.923692849901748,34.27477727367626,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  20:20:00,-0.776091660067984,0.0,14.644527580784227,13.870075931035082,34.30901042879733,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  20:30:00,-0.8594249934013174,0.0,14.592447984302387,13.818108405449122,34.33212122161339,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  20:40:00,-0.9427583267346507,0.0,14.541661247854071,13.767358051835516,34.345349150934747,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  20:50:00,-1.026091660067984,0.0,14.491885513756964,13.717686534469822,34.349450696058507,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  21:00:00,-1.1094249934013175,0.0,14.44321643254364,13.669002370198405,34.34504103006258,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  21:10:00,-1.1594249934013175,0.0,14.391817543761603,13.619599054035453,34.34009084093351,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  21:20:00,-1.2094249934013175,0.0,14.340418368803056,13.569543340729325,34.33757777445163,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  21:30:00,-1.2594249934013174,0.0,14.289800225893128,13.519290545508039,34.33737569806177,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  21:40:00,-1.3094249934013174,0.0,14.23947352084137,13.469349991878746,34.338356502342239,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  21:50:00,-1.3594249934013175,0.0,14.18961722281128,13.419962469338789,34.339773307792608,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  22:00:00,-1.4094249934013173,0.0,14.140449916815815,13.371081443940355,34.341553021960688,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  22:10:00,-1.4594249934013175,0.0,14.094989491269157,13.324883164800929,34.33482964932794,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  22:20:00,-1.5094249934013174,0.0,14.05075687632497,13.281327643183405,34.31554611419559,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  22:30:00,-1.5594249934013172,0.0,14.007501904201697,13.23935335465162,34.285289173129637,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  22:40:00,-1.6094249934013175,0.0,13.965272875137576,13.198260016964035,34.24588846334629,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  22:50:00,-1.6594249934013173,0.0,13.923821041778514,13.15787241725786,34.19824086004395,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  23:00:00,-1.7094249934013173,0.0,13.883224078950235,13.118209851983089,34.14276145762771,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  23:10:00,-1.8094249934013174,0.0,13.83878376733757,13.075409216269773,34.088276891797729,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 01/07  23:20:00,-1.9094249934013175,0.0,13.794130697272922,13.0294942604707,34.037231477097979,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,3774.8100802356927,0.0 
 01/07  23:30:00,-2.0094249934013175,0.0,13.749428716509918,12.982244459615714,33.98611031168907,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,6021.785569232907,0.0 
