Date/Time,CELLS:ROOMX1:Zone Outdoor Air Drybulb Temperature [C](TimeStep),PEOPLE CELLS:ROOMX1:People Occupant Count [](TimeStep),CELLS:ROOMX1:Zone Mean Radiant Temperature [C](TimeStep),CELLS:ROOMX1:Zone Mean Air Temperature [C](TimeStep),CELLS:ROOMX1:Zone Air Relative Humidity [%](TimeStep),CELLS:ROOMX1 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),Electricity:Facility [J](Daily),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),Carbon Equivalent:Facility [kg](Daily),Electricity:Facility [J](Monthly),DistrictCooling:Facility [J](Monthly),DistrictHeating:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),Electricity:Facility [J](RunPeriod),DistrictCooling:Facility [J](RunPeriod),DistrictHeating:Facility [J](RunPeriod),Carbon Equivalent:Facility [kg](RunPeriod),Electricity:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 02/10  07:00:00,-3.809424993401317,0.0,15.788385706320604,14.889356972820599,23.431369592593449,0.0,5812.315488,0.0,2249229.9515730959,0.0,,,,,,,,,,,,,968.719248,0.0,356222.1147252875,0.0 
 02/10  07:10:00,-3.7594249934013175,0.27097156800000007,15.779536651027775,16.583225434413806,21.06813641065127,268055.18435609459,,,,,,,,,,,,,,,,,156227.36280000004,0.0,580380.9049641576,0.0 
 02/10  07:20:00,-3.7094249934013177,0.27097156800000007,15.990168023308117,17.685363771229999,19.66937836509141,526613.8327850578,,,,,,,,,,,,,,,,,156227.36280000004,0.0,831885.5012299714,0.0 
 02/10  07:30:00,-3.659424993401317,0.27097156800000007,16.251191896403446,18.492551272263897,18.71514270474608,526128.5865135711,,,,,,,,,,,,,,,,,156227.36280000004,0.0,824705.7758738701,0.0 
 02/10  07:40:00,-3.609424993401317,0.27097156800000007,16.433420203656149,19.117702012456279,18.021322902704065,525775.7096480237,,,,,,,,,,,,,,,,,156227.36280000004,0.0,818328.8153904143,0.0 
 02/10  07:50:00,-3.5594249934013177,0.27097156800000007,16.606174383094868,19.59358490416281,17.520041185945624,525532.9896092673,,,,,,,,,,,,,,,,,156227.36280000004,0.0,812469.7490771588,0.0 
 02/10  08:00:00,-3.5094249934013175,0.27097156800000007,16.813482150732538,19.95808821680597,17.152899452172194,525365.7469225143,925265.636573339,0.0,4674813.570053361,0.0,,,,,,,,,,,,,144128.8225733389,0.0,807042.823517789,0.0 
 02/10  08:10:00,-3.2594249934013179,0.8129147040000001,17.019937801688756,20.35571858516463,16.832415737871029,498920.35962315558,,,,,,,,,,,,,,,,,219553.7915237321,0.0,1222066.2290147732,0.0 
 02/10  08:20:00,-3.0094249934013175,0.8129147040000001,17.242750920351136,20.673737197927978,16.61111862081083,499149.21271103768,,,,,,,,,,,,,,,,,205416.6158387216,0.0,1215690.2980603968,0.0 
 02/10  08:30:00,-2.7594249934013175,0.8129147040000001,17.43378007995114,20.937363420898849,16.454858628968375,499615.31086775366,,,,,,,,,,,,,,,,,190700.28198614933,0.0,1209576.4552375237,0.0 
 02/10  08:40:00,-2.5094249934013175,0.8129147040000001,17.65093079354989,21.17032927795831,16.33695665488006,500094.492694914,,,,,,,,,,,,,,,,,165053.17269515454,0.0,1203573.2666559935,0.0 
 02/10  08:50:00,-2.2594249934013175,0.8129147040000001,17.733227304219797,21.44562369067595,16.237061596693203,500359.4474897045,,,,,,,,,,,,,,,,,198825.54352009396,0.0,1197556.9146547034,0.0 
 02/10  09:00:00,-2.0094249934013175,0.8129147040000001,17.895571198894346,21.599125432233707,16.20583012467241,500921.82408713237,1166370.8622224914,0.0,7239914.598415061,0.0,,,,,,,,,,,,,186821.4566586397,0.0,1191451.4347916705,0.0 
 02/10  09:10:00,-1.4927583267346508,1.3548578400000003,18.073443167194779,21.828099342504517,16.253152969535877,477374.63912599897,,,,,,,,,,,,,,,,,208595.66472565835,0.0,1188549.0478076058,0.0 
 02/10  09:20:00,-0.9760916600679841,1.3548578400000003,18.24912586868999,22.03164501943091,16.35515678504528,478338.2183650315,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1179195.5984398532,0.0 
 02/10  09:30:00,-0.45942499340131728,1.3548578400000003,18.406883414756796,22.257757069236037,16.469753941635859,479432.8086932738,,,,,,,,,,,,,,,,,239009.34592532659,0.0,1169955.0219288874,0.0 
 02/10  09:40:00,0.057241673265349349,1.3548578400000003,18.56161156669363,22.53320510966091,16.696340441803068,480508.3836785723,,,,,,,,,,,,,,,,,235730.17335532519,0.0,1160536.8708118033,0.0 
 02/10  09:50:00,0.5739083399320162,1.3548578400000003,18.7330826482569,22.734173204574416,16.923804581059579,479908.0309252103,,,,,,,,,,,,,,,,,232235.39809564933,0.0,1150963.923568693,0.0 
 02/10  10:00:00,1.0905750065986828,1.3548578400000003,18.899818483817059,22.872940808421207,17.07578703022367,479732.7119757572,1327377.1153948515,0.0,6990500.48636483,0.0,,,,,,,,,,,,,220758.8538928919,0.0,1141300.023807989,0.0 
 02/10  10:10:00,1.6905750065986829,1.3548578400000003,19.05043606492013,23.014932223924686,17.20009937119214,481620.10486627116,,,,,,,,,,,,,,,,,214763.7400492928,0.0,1131071.0253428883,0.0 
 02/10  10:20:00,2.290575006598683,1.3548578400000003,19.19780089833801,23.18951069831424,17.35968912124585,483587.2849834909,,,,,,,,,,,,,,,,,208123.12113206509,0.0,1120798.3840853032,0.0 
 02/10  10:30:00,2.890575006598683,1.3548578400000003,19.34951301193691,23.36667700490253,17.548557095124474,485148.13687491908,,,,,,,,,,,,,,,,,201173.99864833704,0.0,1110502.1038404112,0.0 
 02/10  10:40:00,3.4905750065986829,1.3548578400000003,19.49783552920539,23.53697910543518,17.754351742254558,486536.5014000122,,,,,,,,,,,,,,,,,196251.62665354613,0.0,1100215.7689500894,0.0 
 02/10  10:50:00,4.090575006598683,1.3548578400000003,19.644694613296953,23.70314580001036,17.96950812388132,487870.0956298806,,,,,,,,,,,,,,,,,191965.99049725309,0.0,1090018.0521849378,0.0 
 02/10  11:00:00,4.690575006598682,1.3548578400000003,19.79147318770224,23.880784256145718,18.215585826191277,489157.64790705047,1203326.1563804942,0.0,6632596.81356157,0.0,,,,,,,,,,,,,191047.67940000003,0.0,1079991.479157941,0.0 
 02/10  11:10:00,4.957241673265349,1.0838862720000003,19.93370034861099,24.03786968877647,18.41508523573265,497661.9755493167,,,,,,,,,,,,,,,,,172772.85552,0.0,1072252.6708963803,0.0 
 02/10  11:20:00,5.223908339932016,1.0838862720000003,20.074311078358936,23.52039041614853,19.241000931052637,497263.47186698068,,,,,,,,,,,,,,,,,172772.85552,0.0,1064923.5995235677,0.0 
 02/10  11:30:00,5.490575006598682,1.0838862720000003,20.150107685461817,23.929459928780518,18.95317159325491,497411.62764822426,,,,,,,,,,,,,,,,,172772.85552,0.0,1058300.640796875,0.0 
 02/10  11:40:00,5.757241673265348,1.0838862720000003,20.275817861645778,23.493000581437469,19.657808861919294,498407.9168464765,,,,,,,,,,,,,,,,,172772.85552,0.0,1050625.5095167177,0.0 
 02/10  11:50:00,6.0239083399320159,1.0838862720000003,20.349922970216054,21.385004373932973,22.74460366947934,0.0,,,,,,,,,,,,,,,,,172772.85552,0.0,504548.49658056159,0.0 
 02/10  12:00:00,6.290575006598682,1.0838862720000003,19.89746617325081,23.50013769053456,20.070271151555898,501551.490393005,1036637.13312,0.0,5786009.122907262,0.0,,,,,,,,,,,,,172772.85552,0.0,1035358.2055931604,0.0 
 02/10  12:10:00,6.5239083399320159,0.6096860280000002,20.532092291612949,23.510369934730084,20.08398426270892,516963.0249232292,,,,,,,,,,,,,,,,,140791.91373,0.0,614523.8371566085,0.0 
 02/10  12:20:00,6.757241673265349,0.6096860280000002,20.528836912175224,23.940528273372878,19.67470372228751,516690.6229751457,,,,,,,,,,,,,,,,,140791.91373,0.0,607853.2300769977,0.0 
 02/10  12:30:00,6.990575006598682,0.6096860280000002,20.581908352963408,23.875487125961987,19.74161286273403,516950.5315415567,,,,,,,,,,,,,,,,,140791.91373,0.0,601199.3558778132,0.0 
 02/10  12:40:00,7.223908339932015,0.6096860280000002,20.643246710009035,23.926207832584806,19.670888861603218,517110.0561646414,,,,,,,,,,,,,,,,,140791.91373,0.0,594672.3638919735,0.0 
 02/10  12:50:00,7.457241673265349,0.6096860280000002,20.678061247112806,24.173424057235289,19.36640680022041,517560.5287001797,,,,,,,,,,,,,,,,,140791.91373,0.0,588321.5763543535,0.0 
 02/10  13:00:00,7.690575006598682,0.6096860280000002,20.861959033567055,23.94507130602196,19.553030065477026,517692.365804582,844751.4823800001,0.0,3588747.057745125,0.0,,,,,,,,,,,,,140791.91373,0.0,582176.6943873789,0.0 
 02/10  13:10:00,7.890575006598683,0.8806575960000002,20.87655961856378,23.919979876847618,19.55447619329246,509077.87870351408,,,,,,,,,,,,,,,,,159066.73761,0.0,993748.7355141,0.0 
 02/10  13:20:00,8.090575006598684,0.8806575960000002,20.932979107578455,23.95023989600314,19.483153762874655,509418.8132442009,,,,,,,,,,,,,,,,,159066.73761,0.0,988259.2284345133,0.0 
 02/10  13:30:00,8.290575006598683,0.8806575960000002,21.006553663147728,23.734991241260198,19.667526473045169,510210.4448716304,,,,,,,,,,,,,,,,,159066.73761,0.0,981789.8207655524,0.0 
 02/10  13:40:00,8.490575006598683,0.8806575960000002,21.05480122351256,23.782128657417546,19.564866587290579,510631.4176115816,,,,,,,,,,,,,,,,,159066.73761,0.0,923150.1089242338,0.0 
 02/10  13:50:00,8.690575006598682,0.8806575960000002,21.108392810525726,23.45113183739693,19.857950206724298,511259.9570462877,,,,,,,,,,,,,,,,,159066.73761,0.0,903251.2098438072,0.0 
 02/10  14:00:00,8.890575006598683,0.8806575960000002,21.078873299014867,23.841669468580798,19.377925837092449,511329.7834347944,954400.42566,0.0,5673895.145770566,0.0,,,,,,,,,,,,,159066.73761,0.0,883696.0422883589,0.0 
 02/10  14:10:00,8.973908339932017,1.3548578400000003,21.153411456058764,23.741163624568693,19.545711574621323,471485.47937683059,,,,,,,,,,,,,,,,,191047.67940000003,0.0,820675.3465504891,0.0 
 02/10  14:20:00,9.05724167326535,1.3548578400000003,21.07722906034966,23.930854690121195,19.301902599034393,432279.0676610494,,,,,,,,,,,,,,,,,191047.67940000003,0.0,764751.3221933656,0.0 
 02/10  14:30:00,9.140575006598683,1.3548578400000003,21.26382967671994,21.572914375462394,22.405348556766709,0.0,,,,,,,,,,,,,,,,,191047.67940000003,0.0,281823.96556244659,0.0 
 02/10  14:40:00,9.223908339932017,1.3548578400000003,20.873312314007277,21.08825884113005,23.155707465951875,0.0,,,,,,,,,,,,,,,,,191047.67940000003,0.0,273161.8186985009,0.0 
 02/10  14:50:00,9.307241673265349,1.3548578400000003,20.765180756055714,22.17206958428504,21.72331045254842,139625.25968662068,,,,,,,,,,,,,,,,,191047.67940000003,0.0,422179.65238568119,0.0 
 02/10  15:00:00,9.390575006598683,1.3548578400000003,20.848814274416087,23.49134074982109,20.11811652494965,499495.5462464203,1149854.5580520526,0.0,3362373.599742718,0.0,,,,,,,,,,,,,194616.16105205235,0.0,799781.4943522345,0.0 
 02/10  15:10:00,9.423908339932016,1.0838862720000003,21.084123181373124,21.87871157466818,22.351374850347179,0.0,,,,,,,,,,,,,,,,,178973.03512953354,0.0,260067.4404478249,0.0 
 02/10  15:20:00,9.457241673265349,1.0838862720000003,20.77520312845699,23.375451664323067,20.532979436654466,508691.93975123498,,,,,,,,,,,,,,,,,182314.424844098,0.0,797738.9515624936,0.0 
 02/10  15:30:00,9.490575006598683,1.0838862720000003,21.244805382278714,23.461124402265378,20.082313068357345,504042.6549917944,,,,,,,,,,,,,,,,,185641.47477255669,0.0,786482.0502398588,0.0 
 02/10  15:40:00,9.523908339932016,1.0838862720000003,21.130516047018959,24.14071913243818,19.316862320150656,505886.5340784273,,,,,,,,,,,,,,,,,193445.1595190133,0.0,780570.9850949622,0.0 
 02/10  15:50:00,9.557241673265349,1.0838862720000003,21.22309333037259,23.894478094150786,19.424898049014446,505925.34941835558,,,,,,,,,,,,,,,,,200817.1574163875,0.0,779337.5903413,0.0 
 02/10  16:00:00,9.590575006598682,1.0838862720000003,21.230227927695308,22.293849563594539,21.607496494759084,0.0,1155327.315572051,0.0,3635223.4321966206,0.0,,,,,,,,,,,,,214136.06389046196,0.0,231026.4145101807,0.0 
 02/10  16:10:00,9.440575006598682,0.8129147040000001,20.89809526838029,24.059963775148419,19.387909330617878,514731.8966270476,,,,,,,,,,,,,,,,,190089.40836336287,0.0,781342.3455902041,0.0 
 02/10  16:20:00,9.290575006598683,0.8129147040000001,21.28296880256024,23.969261646128627,19.20563077400514,512417.63661834158,,,,,,,,,,,,,,,,,194665.31757316399,0.0,778105.5507624279,0.0 
 02/10  16:30:00,9.14057500659868,0.8129147040000001,21.219066275796889,23.964386094692445,19.180417103210464,513101.7359027242,,,,,,,,,,,,,,,,,199211.9026245256,0.0,776388.7559512726,0.0 
 02/10  16:40:00,8.990575006598683,0.8129147040000001,21.149193556908679,24.243538585682005,18.804280888689719,512799.5599207799,,,,,,,,,,,,,,,,,207940.9487639014,0.0,780583.5449943668,0.0 
 02/10  16:50:00,8.840575006598682,0.8129147040000001,21.26078335562644,23.979831436010703,19.02834646356244,512916.9670343152,,,,,,,,,,,,,,,,,216617.28947849904,0.0,772925.3416318854,0.0 
 02/10  17:00:00,8.690575006598682,0.8129147040000001,21.380694687480255,23.679156938636568,19.323276147007478,513001.115174143,1187952.7396261334,0.0,4664295.820402276,0.0,,,,,,,,,,,,,179427.87282268064,0.0,774950.2814721193,0.0 
 02/10  17:10:00,8.140575006598683,0.27097156800000007,21.301138413888834,24.245357905233523,18.670454131885994,529446.9748139887,,,,,,,,,,,,,,,,,129883.57574239033,0.0,539424.2557198161,0.0 
 02/10  17:20:00,7.590575006598682,0.27097156800000007,21.32233565926429,24.21074498970524,18.70805158283579,529056.1878675142,,,,,,,,,,,,,,,,,137940.9622734705,0.0,538433.5894700296,0.0 
 02/10  17:30:00,7.040575006598682,0.27097156800000007,21.270695156228528,24.187050387291728,18.75961229358908,528754.5268833668,,,,,,,,,,,,,,,,,146459.20094958158,0.0,541792.3619007079,0.0 
 02/10  17:40:00,6.490575006598682,0.27097156800000007,21.260844732009436,24.14131313546435,18.853129804940879,528457.2365331904,,,,,,,,,,,,,,,,,148001.24536906687,0.0,546256.3051057676,0.0 
 02/10  17:50:00,5.940575006598682,0.27097156800000007,21.227974866889644,22.57502524622,20.82785731738022,92326.1383711329,,,,,,,,,,,,,,,,,156227.36280000004,0.0,109820.20847678764,0.0 
 02/10  18:00:00,5.390575006598683,0.27097156800000007,20.9425636390813,23.9912559316252,19.16462854853408,528393.6403721944,874739.7099345093,0.0,2828176.4069371579,0.0,,,,,,,,,,,,,156227.36280000004,0.0,552449.6862640493,0.0 
 02/10  18:10:00,5.173908339932017,0.0,21.18658636929674,22.2505103454424,21.299613107046164,0.0,,,,,,,,,,,,,,,,,99673.56,0.0,19124.091805067023,0.0 
 02/10  18:20:00,4.957241673265349,0.0,20.772486054526053,21.531808417148793,22.239973110777905,0.0,,,,,,,,,,,,,,,,,99673.56,0.0,21607.726618672627,0.0 
 02/10  18:30:00,4.740575006598682,0.0,20.62038174464431,20.965522112303519,23.017045661600379,0.0,,,,,,,,,,,,,,,,,99673.56,0.0,24076.71997511592,0.0 
 02/10  18:40:00,4.5239083399320159,0.0,20.482776312531933,20.05390832394919,24.330002566016654,0.0,,,,,,,,,,,,,,,,,99673.56,0.0,26559.24163913601,0.0 
 02/10  18:50:00,4.307241673265349,0.0,20.319191523109529,19.93123824207005,24.5060057064099,0.0,,,,,,,,,,,,,,,,,99673.56,0.0,29042.570138744963,0.0 
 02/10  19:00:00,4.090575006598682,0.0,20.208344111655746,19.74367895794605,24.7720227852062,0.0,598041.36,0.0,151930.70126913917,0.0,,,,,,,,,,,,,99673.56,0.0,31520.351092402612,0.0 
 02/10  19:10:00,3.9405750065986826,0.0,20.111594252597965,19.545282854361476,25.062297281457444,0.0,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/10  19:20:00,3.7905750065986827,0.0,19.9961923773745,19.236335234453614,25.499137509159824,0.0,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/10  19:30:00,3.6405750065986828,0.0,19.880566268646967,19.086545683180736,25.67769421060673,0.0,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/10  19:40:00,3.4905750065986829,0.0,19.779545538026424,18.987196907047676,25.766248998457397,0.0,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/10  19:50:00,3.340575006598683,0.0,19.688033341608504,18.88881924748318,25.843864075935416,0.0,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/10  20:00:00,3.190575006598683,0.0,19.59821412980099,18.78813477881082,25.91622990998015,0.0,107755.2,0.0,0.0,0.0,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/10  20:10:00,3.0072416732653499,0.0,19.509848817092594,18.690675088275698,25.98124935240542,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  20:20:00,2.8239083399320168,0.0,19.423998012942854,18.598762127470825,26.03954563912777,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  20:30:00,2.640575006598683,0.0,19.34047550337754,18.511128601664827,26.09436966109596,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  20:40:00,2.4572416732653497,0.0,19.25931449959506,18.42612819311967,26.14819966397699,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  20:50:00,2.273908339932016,0.0,19.17990832612272,18.342916182628689,26.201879973702437,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  21:00:00,2.090575006598683,0.0,19.1023409895036,18.261365286287409,26.255147545278054,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  21:10:00,1.9905750065986825,0.0,19.02737097121268,18.183492144163723,26.30329665086953,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  21:20:00,1.8905750065986829,0.0,18.954092102631959,18.10925647366064,26.346270029773316,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  21:30:00,1.7905750065986828,0.0,18.88246350441556,18.037468297330198,26.385797814464508,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  21:40:00,1.6905750065986829,0.0,18.812506198881974,17.967263602088069,26.42323168818117,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  21:50:00,1.5905750065986826,0.0,18.743896225772017,17.898335832651644,26.459036260701518,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  22:00:00,1.4905750065986828,0.0,18.67665077401887,17.83068827262506,26.493159825641674,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  22:10:00,1.223908339932016,0.0,18.608442912423589,17.76035112046775,26.528691337100925,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  22:20:00,0.9572416732653494,0.0,18.541079659745426,17.68718222021929,26.565661264859469,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  22:30:00,0.6905750065986827,0.0,18.474080889132148,17.613170340328734,26.60016273815833,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  22:40:00,0.42390833993201607,0.0,18.4075337596201,17.539746563140569,26.629650310951236,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  22:50:00,0.15724167326534933,0.0,18.34162370263578,17.467256418048227,26.653518574064234,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  23:00:00,-0.10942499340131731,0.0,18.276321741630075,17.3955132528803,26.67130982968645,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  23:10:00,-0.22609166006798399,0.0,18.213599904305963,17.32776605161433,26.672593678867629,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  23:20:00,-0.3427583267346507,0.0,18.151541440935735,17.264070682954914,26.653388556457437,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  23:30:00,-0.4594249934013173,0.0,18.090782511257353,17.20258758871104,26.616316898115806,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  23:40:00,-0.576091660067984,0.0,18.031039522805508,17.142019024376329,26.564257905635797,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  23:50:00,-0.6927583267346507,0.0,17.972116713477474,17.08200276317471,26.49875565279344,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/10  24:00:00,-0.8094249934013174,0.0,17.91398408591904,17.022629470264098,26.420515948305615,0.0,5812.315488,0.0,0.0,0.0,12595735.165283937,0.0,60395443.39347974,0.0,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  00:10:00,-0.626091660067984,0.0,17.859263611017086,16.971626845859804,26.344097768774835,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  00:20:00,-0.44275832673465079,0.0,17.806749265507749,16.92867614122166,26.286010276863835,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  00:30:00,-0.2594249934013173,0.0,17.756215800954995,16.88975494768621,26.258013837812645,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  00:40:00,-0.07609166006798404,0.0,17.70749976260246,16.852207558735367,26.264086868302479,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  00:50:00,0.1072416732653494,0.0,17.659989232915323,16.815387114304344,26.302777397109919,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  01:00:00,0.2905750065986827,0.0,17.613751395050366,16.779569793367043,26.371011411661045,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  01:10:00,0.4072416732653493,0.0,17.56781546635351,16.743186559479825,26.452953768169853,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  01:20:00,0.523908339932016,0.0,17.52268539851007,16.70628444389467,26.538297884165524,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  01:30:00,0.6405750065986827,0.0,17.47820567610224,16.669623444026077,26.62199556573239,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  01:40:00,0.7572416732653493,0.0,17.434503057103389,16.633719887941444,26.702759247762037,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  01:50:00,0.873908339932016,0.0,17.391540482747968,16.59866147978765,26.780829326081,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  02:00:00,0.9905750065986828,0.0,17.349379536266903,16.564367426227915,26.85663508242071,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  02:10:00,0.6905750065986828,0.0,17.304043676103395,16.520446131530613,26.94263243157119,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  02:20:00,0.3905750065986828,0.0,17.25818738488044,16.466861091966835,27.036305311480896,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  02:30:00,0.09057500659868267,0.0,17.210825305672903,16.40904382102422,27.12739792179622,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  02:40:00,-0.20942499340131727,0.0,17.162727468647934,16.350660889238364,27.20806992205934,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  02:50:00,-0.5094249934013174,0.0,17.114397261594897,16.292643900025117,27.27539949220833,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  03:00:00,-0.8094249934013174,0.0,17.065761964422497,16.234609947459835,27.32968753960221,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  03:10:00,-0.9094249934013173,0.0,17.01892790309677,16.181195070008365,27.366373935023839,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  03:20:00,-1.0094249934013174,0.0,16.972463144728488,16.132417366532338,27.388426300490239,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  03:30:00,-1.1094249934013175,0.0,16.926791106955695,16.085830596505894,27.401270425063239,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  03:40:00,-1.2094249934013173,0.0,16.881695612109615,16.039679142512769,27.40835762582296,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  03:50:00,-1.3094249934013174,0.0,16.836976212598314,15.993512582495829,27.410642878039839,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  04:00:00,-1.4094249934013173,0.0,16.792577729972324,15.947503063864806,27.407988274462555,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  04:10:00,-1.426091660067984,0.0,16.74933942593134,15.903735139986374,27.39672642797132,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  04:20:00,-1.4427583267346507,0.0,16.706793640694888,15.862155766443499,27.374093107308928,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  04:30:00,-1.4594249934013173,0.0,16.664865051603525,15.821725160546544,27.341800899873048,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  04:40:00,-1.476091660067984,0.0,16.623493211087586,15.78173725257598,27.30139426096867,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  04:50:00,-1.4927583267346505,0.0,16.582509068470939,15.74200517586718,27.25359631770238,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  05:00:00,-1.5094249934013174,0.0,16.541917201620249,15.702588086282054,27.198672039221028,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  05:10:00,-1.5094249934013174,0.0,16.501714463590507,15.664006594726774,27.148042703144549,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  05:20:00,-1.5094249934013174,0.0,16.46192512801603,15.62622771165595,27.109831478745606,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  05:30:00,-1.5094249934013174,0.0,16.42250857049811,15.588959049579103,27.086722170607698,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  05:40:00,-1.5094249934013174,0.0,16.383463527752608,15.552005390940339,27.078634069391439,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/11  05:50:00,-1.5094249934013174,0.0,16.34473522555867,15.515315506520091,27.084620395502065,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
