,loss,epsilon,tair,action,pmv,qheat,reward,occ
0,18501.828125,0.1,0.0,19.517587939698494,-5.426527347796917,0.0,[1.],0.0
1,29616.1171875,0.1,0.0,19.592964824120603,-5.426527347796917,0.0,[1.],0.0
2,1941059.375,0.1,0.0,19.592964824120603,-5.426527347796917,0.0,[1.],0.0
3,67891.6875,0.1,0.0,19.592964824120603,-5.426527347796917,0.0,[1.],0.0
4,92937.25,0.1,0.0,19.592964824120603,-5.426527347796917,0.0,[1.],0.0
5,277415.21875,0.1,0.0,16.77889447236181,-5.426527347796917,0.0,[1.],0.0
6,2427691.0,0.1,0.0,20.92462311557789,-5.426527347796917,0.0,[1.],0.0
7,22206.9140625,0.1,0.0,16.77889447236181,-5.426527347796917,0.0,[1.],0.0
8,1326291.875,0.1,0.0,16.77889447236181,-5.426527347796917,0.0,[1.],0.0
9,12994.7890625,0.1,0.0,16.77889447236181,-5.426527347796917,0.0,[1.],0.0
10,1070823.125,0.1,0.0,16.77889447236181,-5.426527347796917,0.0,[1.],0.0
11,1701792.375,0.1,0.0,16.77889447236181,-5.426527347796917,0.0,[1.],0.0
12,1899498.125,0.1,0.0,16.77889447236181,-5.426527347796917,0.0,[1.],0.0
13,1773175.875,0.1,0.0,16.77889447236181,-5.426527347796917,0.0,[1.],0.0
14,2026808.875,0.1,0.0,16.77889447236181,-5.426527347796917,0.0,[1.],0.0
15,164150.84375,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
16,1262634.125,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
17,112402.0,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
18,147727.578125,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
19,5023.265625,0.1,0.0,18.839195979899497,-5.426527347796917,0.0,[1.],0.0
20,11978.765625,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
21,47130.1328125,0.1,0.0,16.77889447236181,-5.426527347796917,0.0,[1.],0.0
22,91499.0,0.1,0.0,16.77889447236181,-5.426527347796917,0.0,[1.],0.0
23,27966.208984375,0.1,0.0,16.77889447236181,-5.426527347796917,0.0,[1.],0.0
24,54237.0,0.1,0.0,16.77889447236181,-5.426527347796917,0.0,[1.],0.0
25,1258324.375,0.1,0.0,16.77889447236181,-5.426527347796917,0.0,[1.],0.0
26,752289.5625,0.1,0.0,16.77889447236181,-5.426527347796917,0.0,[1.],0.0
27,1235707.125,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
28,51788.9765625,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
29,71601.3671875,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
30,1684494.125,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
31,158682.125,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
32,59619.6875,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
33,832329.8125,0.1,0.0,18.98994974874372,-5.426527347796917,0.0,[1.],0.0
34,635659.375,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
35,78764.90625,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
36,121327.90625,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
37,45275.53125,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
38,7016.5576171875,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
39,2476.341064453125,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
40,81295.765625,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
41,1338841.125,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
42,62135.97265625,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
43,72830.375,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
44,40484.40625,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
45,98525.5703125,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
46,28247.640625,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
47,9322.9033203125,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
48,503241.84375,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
49,502880.9375,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
50,484586.65625,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
51,2809529.75,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
52,321984.1875,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
53,69997.65625,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
54,7943.12451171875,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
55,6403.19921875,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
56,72480.53125,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
57,229237.5,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
58,157242.875,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
59,27542.890625,0.1,0.0,20.020100502512562,-5.426527347796917,0.0,[1.],0.0
60,36325.69921875,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
61,17607.390625,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
62,124800.40625,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
63,88922.765625,0.1,0.0,17.633165829145728,-5.426527347796917,0.0,[1.],0.0
64,195866.96875,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
65,45308.4453125,0.1,0.0,20.170854271356784,-5.426527347796917,0.0,[1.],0.0
66,54274.6640625,0.1,0.0,19.743718592964825,-5.426527347796917,0.0,[1.],0.0
