	20.0	50.0	20.0	0.1	5.5	1.0	1.0	0.0001	0.0001
	0.0	0.0	0.0	0.0	3.3916666666666604	0.0	0.0	0.0	0.0
	19.866866044873102	47.1059072744872	19.8836493875408	0.1	3.3916666666666604	1.0	1.2	0.0	0.0
	19.8020896910558	47.076178392608995	19.8789565445568	0.1	3.3916666666666604	1.0	1.2	0.0	0.0
	20.45	45.9680983182255	19.9297733294495	0.1	3.3916666666666604	1.0	1.2	0.0	8863.86770192814
	19.925164763395397	47.1425092850854	19.8886086885757	0.1	3.3916666666666604	1.0	1.2	0.0	0.0
	20.1	46.800841756503104	19.9023212080201	0.1	3.3916666666666604	1.0	1.2	0.0	2643.7924007986803
	19.7567462433484	47.061988728995	19.8753990958865	0.1	3.3916666666666604	1.0	1.2	0.0	0.0
	20.1	46.800841756503104	19.902321169920896	0.1	3.3916666666666604	1.0	1.2	0.0	2643.79240077453
	19.828000232600104	47.0867152258602	19.880987681511602	0.1	3.3916666666666604	1.0	1.2	0.0	0.0
	19.9251647633997	47.1425092850729	19.8886084902241	0.1	3.3916666666666604	1.0	1.2	0.0	0.0
	19.7437909725766	47.058911015879495	19.8743829800946	0.1	3.3916666666666604	1.0	1.2	0.0	0.0
	20.05	46.9217400729993	19.898399568081103	0.1	3.3916666666666604	1.0	1.2	0.0	1755.21021489416
	19.7049251602566	47.0522304290471	19.8713346564943	0.1	3.3916666666666604	1.0	1.2	0.0	0.0
	20.35	46.20362368874821	19.921929169600197	0.1	3.3916666666666604	1.0	1.2	0.0	7086.703330159341
	19.873343680303897	47.1095068479493	19.884544058708197	0.1	3.3916666666666604	1.0	1.2	0.0	0.0
	19.782656784895998	47.0694409308236	19.8774313036551	0.1	3.3916666666666604	1.0	1.2	0.0	0.0
	19.8603884095349	47.1024229988435	19.883527950849	0.1	3.3916666666666604	1.0	1.2	0.0	0.0
	19.8020896910557	47.07617839260921	19.878955465469502	0.1	3.3916666666666604	1.0	1.2	0.0	0.0
	19.7243580664179	47.0550952964868	19.8728588182905	0.1	3.3916666666666604	1.0	1.2	0.0	0.0
	19.8020896910566	47.076178392606494	19.8789554654727	0.1	3.3916666666666604	1.0	1.2	0.0	0.0
	19.7826567848965	47.069440930822104	19.877431303679604	0.1	3.5750000000000095	1.0	1.2	0.0	0.0
