,loss,epsilon,tair,action,pmv,qheat,reward,occ
0,0.0,0.99955,7.387355972162579,17.33668341708543,-3.575187265306427,0.0,[1.],0.0
1,0.0,0.99955,7.390103693136904,28.01005025125628,-3.5789647681958177,0.0,[1.],0.0
2,0.0,0.99955,7.400976080460145,23.48743718592965,-3.580458332584027,0.0,[1.],0.0
3,0.0,0.99955,7.414747395294204,16.160804020100503,-3.580415929293789,0.0,[1.],0.0
4,0.0,0.99955,7.429562126814652,15.527638190954773,-3.579708941085687,0.0,[1.],0.0
5,0.0,0.99955,7.445623423046492,24.844221105527637,-3.5786614554724108,0.0,[1.],0.0
6,0.0,0.99955,7.448289981888847,17.879396984924625,-3.5772442523649217,0.0,[1.],0.0
7,0.0,0.99955,7.436673100889711,18.241206030150753,-3.5781287919770275,0.0,[1.],0.0
8,0.0,0.99955,7.417613962174907,14.804020100502512,-3.581107546636031,0.0,[1.],0.0
9,0.0,0.99955,7.396817400616307,18.69346733668342,-3.585278186151037,0.0,[1.],0.0
10,0.0,0.99955,7.376435313116399,17.608040201005025,-3.5898016755571427,0.0,[1.],0.0
11,0.0,0.99955,7.356409627392475,18.150753768844222,-3.5943094885279594,0.0,[1.],0.0
12,0.0,0.99955,7.335533790111045,17.969849246231156,-3.5988002770894565,0.0,[1.],0.0
13,0.0,0.99955,7.313569591192886,30.0,-3.6034119791898993,0.0,[1.],0.0
14,0.0,0.99955,7.2909515607761,23.57788944723618,-3.6082060122400654,0.0,[1.],0.0
15,0.0,0.99955,7.268102410267085,28.824120603015075,-3.613115455112247,0.0,[1.],0.0
16,0.0,0.99955,7.245215203518206,20.954773869346734,-3.6180830953943284,0.0,[1.],0.0
17,0.0,0.99955,7.222308266177865,15.256281407035175,-3.62307128218429,0.0,[1.],0.0
18,0.0,0.99955,7.200930482518508,29.185929648241206,-3.628079108807053,0.0,[1.],0.0
19,0.0,0.99955,7.18115038372268,19.055276381909547,-3.6328378441374043,0.0,[1.],0.0
20,0.0,0.99955,7.162234334993987,20.321608040201006,-3.6373302224589263,0.0,[1.],0.0
21,0.0,0.99955,7.143591024078908,13.809045226130653,-3.6416498573657865,0.0,[1.],0.0
22,0.0,0.99955,7.125010642246595,23.035175879396988,-3.6458845147818524,0.0,[1.],0.0
23,0.0,0.99955,7.106513589577641,19.236180904522612,-3.650072112829848,0.0,[1.],0.0
24,0.0,0.99955,7.085533292360474,22.582914572864322,-3.6542114270752224,0.0,[1.],0.0
25,0.0,0.99955,7.061998931986842,24.934673366834172,-3.6588021892720954,0.0,[1.],0.0
26,0.0,0.99955,7.037168221950525,16.79396984924623,-3.6637902630747794,0.0,[1.],0.0
27,0.0,0.99955,7.012037638172978,28.462311557788944,-3.6690097404204525,0.0,[1.],0.0
28,0.0,0.99955,6.986961177555743,22.492462311557787,-3.674315661289697,0.0,[1.],0.0
29,0.0,0.99955,6.961909107026084,12.72361809045226,-3.6796432969927206,0.0,[1.],0.0
30,0.0,0.99955,6.936428129259133,13.447236180904522,-3.6849963305386937,0.0,[1.],0.0
31,6.789453506469727,0.99955,6.910486605944981,20.592964824120603,-3.6904469363872194,0.0,[1.],0.0
32,6.174629211425781,0.9991000000000001,6.884293969028082,26.834170854271356,-3.695998731725314,0.0,[1.],0.0
33,5.747089862823486,0.9986500000000001,6.858018587931061,12.180904522613066,-3.7016202932368407,0.0,[1.],0.0
34,5.206833839416504,0.9982000000000002,6.831726744790002,19.236180904522612,-3.7072889276126695,0.0,[1.],0.0
35,4.838126182556152,0.9977500000000002,6.805416589234046,28.28140703517588,-3.7129899366866734,0.0,[1.],0.0
36,4.241127967834473,0.9973000000000003,6.785196321946924,19.597989949748744,-3.7187247873937954,0.0,[1.],0.0
37,3.6140832901000977,0.9968500000000003,6.771103627295025,28.55276381909548,-3.723302093401759,0.0,[1.],0.0
38,3.3137683868408203,0.9964000000000004,6.760162027325843,22.311557788944725,-3.7268822502318435,0.0,[1.],0.0
39,2.4597134590148926,0.9959500000000004,6.750115333115167,16.613065326633166,-3.7298843486876594,0.0,[1.],0.0
40,2.77054500579834,0.9955000000000005,6.740206509706963,19.688442211055275,-3.7326408235187554,0.0,[1.],0.0
41,2.938774347305298,0.9950500000000005,6.73054722205308,26.020100502512562,-3.735298365961065,0.0,[1.],0.0
42,2.437190532684326,0.9946000000000006,6.725250922834102,24.482412060301506,-3.737861632053523,0.0,[1.],0.0
43,1.7619950771331787,0.9941500000000006,6.724709064618781,21.859296482412063,-3.739636900088021,0.0,[1.],0.0
44,2.167600631713867,0.9937000000000007,6.726794547765614,12.180904522613066,-3.7406519156984053,0.0,[1.],0.0
45,1.7399940490722656,0.9932500000000007,6.729974797295712,20.8643216080402,-3.741173400338245,0.0,[1.],0.0
46,1.458143711090088,0.9928000000000008,6.733557747707088,28.01005025125628,-3.7414439778231405,0.0,[1.],0.0
47,1.3061068058013916,0.9923500000000008,6.737689352601965,17.33668341708543,-3.7415731335688487,0.0,[1.],0.0
48,1.323563575744629,0.9919000000000009,6.738643532540629,17.33668341708543,-3.74155769158503,0.0,[1.],0.0
49,1.568000316619873,0.9914500000000009,6.736256438428315,25.2964824120603,-3.7420301357743617,0.0,[1.],0.0
50,1.2015196084976196,0.991000000000001,6.733922225169758,23.12562814070352,-3.7429709841704333,0.0,[1.],0.0
51,1.2805110216140747,0.990550000000001,6.735914715585213,23.12562814070352,-3.7435043707430715,0.0,[1.],0.0
52,1.3708239793777466,0.9901000000000011,6.743144068989907,24.391959798994975,-3.742788541685078,0.0,[1.],0.0
