,Tair,Tset,PMV,Heating,Reward,Occ
0,7.082887298688417,[19.72889],-3.6466930187181963,0.0,1.0,0.0
1,7.086892321552718,[19.767834],-3.650172276609294,0.0,1.0,0.0
2,7.099071925962292,[19.810177],-3.651367156774423,0.0,1.0,0.0
3,7.11419937903255,[19.851845],-3.651017760818291,0.0,1.0,0.0
4,7.130398324773278,[19.90659],-3.6499989335410112,0.0,1.0,0.0
5,7.14785997508197,[19.963331],-3.648636207072876,0.0,1.0,0.0
6,7.151906487558825,[20.02],-3.6469021143821956,0.0,1.0,0.0
7,7.141579816666307,[20.01301],-3.647482558618741,0.0,1.0,0.0
8,7.123687582599289,[20.006235],-3.6501743923493413,0.0,1.0,0.0
9,7.103961337366319,[19.999277],-3.65407820478739,0.0,1.0,0.0
10,7.084601105795151,[19.991793],-3.6583504196478844,0.0,1.0,0.0
11,7.06558035138117,[19.983759],-3.6626156140950945,0.0,1.0,0.0
12,7.045713000255477,[19.975214],-3.6668680022667153,0.0,1.0,0.0
13,7.024752226496388,[19.962416],-3.6712415947055037,0.0,1.0,0.0
14,7.003119445788274,[19.949118],-3.6757997263489215,0.0,1.0,0.0
15,6.98123312222033,[19.93555],-3.6804770262158026,0.0,1.0,0.0
16,6.959289238354574,[19.921787],-3.6852169846144984,0.0,1.0,0.0
17,6.937310008675481,[19.907476],-3.6899814452968176,0.0,1.0,0.0
18,6.916844851019967,[19.892609],-3.6947690419535366,0.0,1.0,0.0
19,6.897969737021317,[19.885448],-3.6993108055387,0.0,1.0,0.0
20,6.879956005785488,[19.878616],-3.703588247870622,0.0,1.0,0.0
21,6.862210508540734,[19.872284],-3.707694290820925,0.0,1.0,0.0
22,6.844519510970067,[19.866488],-3.711717127870242,0.0,1.0,0.0
23,6.826900805197144,[19.861206],-3.715695021937095,0.0,1.0,0.0
24,6.806776995739781,[19.856396],-3.7196272121958,0.0,1.0,0.0
25,6.784067827299993,[19.841002],-3.724016316152393,0.0,1.0,0.0
26,6.760032327590432,[19.825312],-3.7288086577830675,0.0,1.0,0.0
27,6.735676535630988,[19.808727],-3.733837691307946,0.0,1.0,0.0
28,6.711364086115809,[19.79221],-3.738957050558892,0.0,1.0,0.0
29,6.687069888091098,[19.77585],-3.7441004721895492,0.0,1.0,0.0
30,6.662337253686956,[19.758831],-3.749271049031994,0.0,1.0,0.0
31,6.637131760635076,[19.739458],-3.754541729537458,0.0,1.0,0.0
32,6.611663214744366,[19.719193],-3.759916322648201,0.0,1.0,0.0
33,6.586101816068003,[19.698048],-3.765363177857828,0.0,1.0,0.0
34,6.560515603934727,[19.675869],-3.7708594206071826,0.0,1.0,0.0
